"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability","state_idx"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0.4,12.80272186,0,131072
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.136363636,0.045454545,0,0,0,0,0,0,0,0,0,0.818181818,0,0.45,18.22913273,0.576382065035251,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.098039216,0.019607843,0,0,0,0,0,0,0,0,0,0.882352941,0,2.1,18.22913273,0.415217758345386,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.018348624,0,0.055045872,0.027522936,0,0,0,0,0,0,0,0,0,0.899082569,0,0.45,18.22913273,0.427499251887906,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.052631579,0,0.210526316,0.052631579,0,0,0,0,0,0,0,0,0,0.684210526,0,1.5,18.22913273,0.897622185396176,131280
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.15,20.18788567,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.6,20.18788567,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,20.18788567,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.25,20.18788567,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.08,0.8,19.13846723,0,2048
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,0.6,19.13846723,0,2048
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16,0.25,19.13846723,0,2048
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.56,0.9,19.13846723,0,2048
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.105263158,0,0.052631579,0,0,0,0,0,0.263157895,0.052631579,0,0,0,0,0,0.526315789,0,3.8,4.6,22.97760119,1.23605293485375,71178
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.076923077,0,0.10989011,0,0,0,0,0,0.32967033,0.032967033,0,0.010989011,0,0,0,0.43956044,0,3.08,4.33,22.97760119,1.3291654575745,71178
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0.056179775,0,0.505617978,0,0,0,0,0,0.168539326,0.02247191,0,0.02247191,0,0,0,0.224719101,0,4.2,4.36,22.97760119,1.31273761779474,71178
0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0.106382979,0,0.319148936,0,0,0,0,0,0.085106383,0.085106383,0,0.031914894,0,0,0,0.372340426,0,4.8,3.1,22.97760119,1.50004099515828,71178
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.841121495,0,0,0,0.140186916,0,0,0,0,0,0,0,0.018691589,0,0,0,0,2.08,1.53,24.32702197,0.495352969057023,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.217391304,0,0,0,0.706521739,0,0,0,0,0,0,0,0.076086957,0,0,0,0,1.04,1.55,24.32702197,0.77318869664309,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.857142857,0,0,0,0.114285714,0,0,0,0,0,0,0,0.028571429,0,0,0,0,2.92,1.6,24.32702197,0.481602379675834,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.154639175,0,0,0,0.773195876,0,0,0,0,0,0,0,0.072164948,0,0,0,0,0.84,2,24.32702197,0.677249816864348,8226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.12,1,26.54814996,0,65536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.36,1,26.54814996,0,65536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,0.25,26.54814996,0,65536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.16,0.65,26.54814996,0,65536
