"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability","state_idx"
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.019230769,0.019230769,0.288461538,0,0,0,0,0,0,0,0,0,0,0,0.673076923,0,0.86,18.29800282,0.777052655994774,131128
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.72,0.05,39.00905368,0,8192
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.36,0.15,39.00905368,0,8192
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.48,0.2,39.00905368,0,8192
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.88,0.3,39.00905368,0,8192
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.280373832,0,0,0,0,0,0.093457944,0.018691589,0.074766355,0,0,0.112149533,0,0,0.23364486,0.186915888,0,0,0,4.4,19.09911541,1.74489406880343,51665
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0.546218487,0,0,0,0,0,0.075630252,0.016806723,0.042016807,0,0,0.084033613,0,0,0.092436975,0.142857143,0,0,0,2.35,19.09911541,1.43365287727555,51665
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0.392156863,0,0,0,0,0,0.245098039,0.009803922,0.058823529,0,0,0.049019608,0,0,0.098039216,0.147058824,0,0,0,4.29,19.09911541,1.58113532329343,51665
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0.491803279,0,0,0,0.016393443,0,0.12295082,0.032786885,0.081967213,0,0,0.049180328,0,0,0.081967213,0.12295082,0,0,0,1.4,19.09911541,1.60208735470599,51665
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.75,21.41923304,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.8,21.41923304,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1,21.41923304,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.2,21.41923304,0,32
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.008474576,0,0.254237288,0.016949153,0,0,0,0,0,0,0.720338983,0,0,0,0,0.25,18.53308535,0.694010280660442,16592
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.240384615,0.086538462,0,0,0,0,0,0,0.673076923,0,0,0,0,1.9,18.53308535,0.820914132757623,16592
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.763888889,0.027777778,0,0,0,0,0,0,0.208333333,0,0,0,0,1.8,18.53308535,0.632077611466128,16592
0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.036363636,0,0.727272727,0.054545455,0,0,0,0,0,0,0.181818182,0,0,0,0,1.8,18.53308535,0.820730270633977,16592
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0.032967033,0,0.087912088,0,0,0,0,0.087912088,0,0,0.021978022,0,0,0.769230769,0,2.64,2.7,24.8752922,0.825718157218042,78888
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.365853659,0,0.304878049,0,0,0,0,0.024390244,0,0.012195122,0.048780488,0,0,0.243902439,0,2.48,3.9,24.8752922,1.36581760936407,78888
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0.038461538,0,0.115384615,0,0,0,0,0.038461538,0,0,0.076923077,0,0,0.730769231,0,1.628571429,3.2,24.8752922,0.926309157253026,78888
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.144230769,0,0.096153846,0,0,0,0,0.057692308,0,0.134615385,0.038461538,0,0,0.528846154,0,4.48,3.65,24.8752922,1.40119411003214,78888
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.041322314,0,0,0,0,0.123966942,0,0,0,0.041322314,0,0,0,0,0.049586777,0,0.743801653,4.011764706,2.85,22.13740542,0.891256997606116,169154
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0.130434783,0,0,0,0,0.217391304,0.026086957,0,0,0.104347826,0,0,0,0,0.304347826,0,0.217391304,2.08,3.55,22.13740542,1.62218045062493,169154
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0.021276596,0,0,0,0,0.212765957,0.010638298,0,0,0.010638298,0,0,0,0,0.265957447,0,0.478723404,1.142857143,3.8,22.13740542,1.21273470406826,169154
0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0.036036036,0,0,0,0,0.09009009,0.009009009,0,0,0.009009009,0,0,0,0,0.045045045,0,0.810810811,2.329411765,4.3,22.13740542,0.731142018211504,169154
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,1,21.56190935,0,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,1,21.56190935,0,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.35,21.56190935,0,8
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,1,21.56190935,0,8
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.151515152,0.04040404,0,0,0,0,0,0,0,0,0,0.808080808,0,0.9,18.22913273,0.587765695847704,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.052631579,0,0.210526316,0.052631579,0,0,0,0,0,0,0,0,0,0.684210526,0,1.5,18.22913273,0.897622185396176,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.098039216,0.019607843,0,0,0,0,0,0,0,0,0,0.882352941,0,2.1,18.22913273,0.415217758345386,131280
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.136363636,0.045454545,0,0,0,0,0,0,0,0,0,0.818181818,0,0.45,18.22913273,0.576382065035251,131280
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.046153846,0,0.538461538,0,0.076923077,0,0,0,0,0.015384615,0,0,0.015384615,0,0,0.307692308,0,0,5.5,23.55281661,1.16369720532034,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.045454545,0,0.511363636,0,0.056818182,0,0,0,0,0.034090909,0,0,0.011363636,0,0,0.340909091,0,0,4.25,23.55281661,1.179337524486,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.038961039,0,0.38961039,0,0.454545455,0,0,0,0,0.051948052,0,0,0.025974026,0,0,0.038961039,0,0,3.1,23.55281661,1.22697101744327,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.186813187,0,0.076923077,0,0.274725275,0,0,0,0,0.164835165,0,0,0.131868132,0,0,0.164835165,0,0,3.75,23.55281661,1.72714215108201,74794
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0.198412698,0,0,0,0.055555556,0.007936508,0.031746032,0,0,0.063492063,0,0,0.023809524,0.023809524,0,0.595238095,0,3.63,18.39855994,1.29122430004293,182724
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0.3125,0,0,0,0.1953125,0.046875,0.078125,0,0,0.0703125,0,0,0.078125,0.0625,0,0.15625,0,5.55,18.39855994,1.8742604868723,182724
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0.190839695,0,0,0,0.091603053,0.022900763,0.099236641,0,0,0.129770992,0,0,0.13740458,0.061068702,0,0.267175573,0,3.65,18.39855994,1.91187681079372,182724
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0.487804878,0,0,0,0.134146341,0.012195122,0.024390244,0,0,0.024390244,0,0,0.012195122,0.219512195,0,0.085365854,0,5.52,18.39855994,1.45119878989969,182724
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0.078651685,0,0.04494382,0,0,0,0.04494382,0.02247191,0,0,0.02247191,0,0,0.786516854,0,0,3.37,25.92116188,0.838310731406414,79400
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.075268817,0,0.161290323,0,0,0,0.161290323,0.139784946,0,0,0.032258065,0,0,0.430107527,0,0,4.9,25.92116188,1.53197332452101,79400
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.021978022,0,0.10989011,0,0,0,0.43956044,0.076923077,0,0.010989011,0.010989011,0,0,0.32967033,0,0,4.35,25.92116188,1.35014944114466,79400
0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0.04,0,0.093333333,0,0,0,0.133333333,0.053333333,0,0,0.013333333,0,0,0.666666667,0,0,6.6,25.92116188,1.10296295682646,79400
