"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action"
1.412377193,1.412377193,1.412377193,1.412377193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.654,1.654,1.654,1.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.058947758,22.058947758,22.058947758,22.058947758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63258281867664,0.63258281867664,0.63258281867664,0.63258281867664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.412377193,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.654,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,22.058947758,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.63258281867664,0,0,0,0,0
1.412377193,0,0,0,0,0,0,1.412377193,0,0,0,1.412377193,0,0,0,1.412377193,0,0
1.654,0,0,0,0,0,0,1.654,0,0,0,1.654,0,0,0,1.654,0,0
22.058947758,0,0,0,0,0,0,22.058947758,0,0,0,22.058947758,0,0,0,22.058947758,0,0
0.63258281867664,0,0,0,0,0,0,0.63258281867664,0,0,0,0.63258281867664,0,0,0,0.63258281867664,0,0
0,1.412377193,0,1.412377193,0,1.412377193,0,0,0,0,0,0,0,1.412377193,0,0,0,0
0,1.654,0,1.654,0,1.654,0,0,0,0,0,0,0,1.654,0,0,0,0
0,22.058947758,0,22.058947758,0,22.058947758,0,0,0,0,0,0,0,22.058947758,0,0,0,0
0,0.63258281867664,0,0.63258281867664,0,0.63258281867664,0,0,0,0,0,0,0,0.63258281867664,0,0,0,0
0,0,0,0,0,1.412377193,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.654,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22.058947758,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.63258281867664,0,0,0,0,0,0,0,0,0,0,0,0
1.412377193,0,0,0,1.412377193,0,1.412377193,0,1.412377193,0,0,0,0,0,0,0,0,0
1.654,0,0,0,1.654,0,1.654,0,1.654,0,0,0,0,0,0,0,0,0
22.058947758,0,0,0,22.058947758,0,22.058947758,0,22.058947758,0,0,0,0,0,0,0,0,0
0.63258281867664,0,0,0,0.63258281867664,0,0.63258281867664,0,0.63258281867664,0,0,0,0,0,0,0,0,0
1.412377193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.058947758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63258281867664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.412377193,0,1.412377193,0,0,0,0,1.412377193,1.412377193,0,0,1.412377193,0,0,1.412377193,1.412377193,0,1.412377193
1.654,0,1.654,0,0,0,0,1.654,1.654,0,0,1.654,0,0,1.654,1.654,0,1.654
22.058947758,0,22.058947758,0,0,0,0,22.058947758,22.058947758,0,0,22.058947758,0,0,22.058947758,22.058947758,0,22.058947758
0.63258281867664,0,0.63258281867664,0,0,0,0,0.63258281867664,0.63258281867664,0,0,0.63258281867664,0,0,0.63258281867664,0.63258281867664,0,0.63258281867664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412377193,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.654,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.058947758,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63258281867664,0,0,0
0,0,0,1.412377193,0,1.412377193,0,0,0,1.412377193,1.412377193,0,1.412377193,1.412377193,0,0,1.412377193,0
0,0,0,1.654,0,1.654,0,0,0,1.654,1.654,0,1.654,1.654,0,0,1.654,0
0,0,0,22.058947758,0,22.058947758,0,0,0,22.058947758,22.058947758,0,22.058947758,22.058947758,0,0,22.058947758,0
0,0,0,0.63258281867664,0,0.63258281867664,0,0,0,0.63258281867664,0.63258281867664,0,0.63258281867664,0.63258281867664,0,0,0.63258281867664,0
