"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
3,1.5,19.30859596,1.25123091033198
2.32,1.25,19.30859596,1.31942227288753
3.56,1.8,19.30859596,1.34515292186736
4.12,0.55,19.30859596,1.02022992602185
0,2.45,18.05620292,1.66268598627552
0,3.55,18.05620292,1.74755455185932
0,2.2,18.05620292,1.11622785158209
0,2.9,18.05620292,1.65468445538192
2.72,1.2,26.38518008,0.187504945587246
2.04,0.15,26.38518008,0.878017291005318
2.56,1.8,26.38518008,0.569474674018481
2.204444444,0.4,26.38518008,0.693147180559945
0,1.41,18.53308535,0.476395713039025
0,0.5,18.53308535,0.954112280489689
0,1.8,18.53308535,0.632077611466128
0,0.25,18.53308535,0.694010280660442
0,0.9,22.00771886,0.367649474949089
0,1.9,22.00771886,0.364888095901965
0,2.1,22.00771886,1.06521626136648
0,1.15,22.00771886,0.976847906728483
1.56,3.5,21.39443511,0.967963909339486
2.64,1.7,21.39443511,1.29131739329696
2.72,3,21.39443511,1.32966134931686
2.92,3.5,21.39443511,1.22330233835802
4.48,3.65,24.8752922,1.40119411003214
2.64,2.7,24.8752922,0.825718157218042
2.56,4.55,24.8752922,1.2819594442009
2.48,3.9,24.8752922,1.36581760936407
2.329411765,4.3,22.13740542,0.731142018211504
3.933333333,3.8,22.13740542,1.2779822355939
1.615555556,2.65,22.13740542,1.42749336745039
1.142857143,3.8,22.13740542,1.21273470406826
4.36,3.2,17.75986031,1.64001036885442
1.84,1.5,17.75986031,1.79921344830622
4.284444444,3.9,17.75986031,1.58864361104195
3.48,2.1,17.75986031,1.84251252502968
0,3.93,17.41621106,1.76013887099658
0,1.35,17.41621106,1.67940818209806
0,1.65,17.41621106,1.80061813373144
0,3.2,17.41621106,0.887522959966914
2.28,2.33,24.32702197,0.760092831910692
2.08,1.53,24.32702197,0.495352969057023
2.92,1.6,24.32702197,0.481602379675834
1.6,2.2,24.32702197,0.514653165707194
1.92,2.2,20.32896244,0.984086503082915
2.72,2.05,20.32896244,1.03357367498682
2.04,2.6,20.32896244,1.10349040340766
3.24,2.07,20.32896244,1.11873452842118
0,1.15,19.98974299,0.936215686847402
0,1.25,19.98974299,0.788870987750797
0,3.3,19.98974299,1.15172650511616
0,1.05,19.98974299,0.793159522510206
0.76,0.95,26.54814996,0
0.08,1,26.54814996,0
0.56,0.25,26.54814996,0
0.16,1,26.54814996,0
