"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action","nitrogen.initial","fungicide.initial","Cj.outcome","Dg.outcome","Sp.outcome","To.outcome","Dc.outcome","Lp.outcome","Pm.outcome","Ao.outcome","Be.outcome","Cb.outcome","Hl.outcome","Hp.outcome","Ra.outcome","Pt.outcome","Fr.outcome","Pg.outcome","Ga.outcome","Am.outcome","herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability","state_idx"
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.31496063,0,0.196850394,0,0,0,0.157480315,0.078740157,0.078740157,0,0,0,0,0,0,0.078740157,0,0.094488189,2.84,1.05,18.95343909,1.79821738573635,164309
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0.336538462,0,0.134615385,0,0,0,0.038461538,0.019230769,0.038461538,0,0,0,0,0,0,0,0,0.432692308,3.12,3.15,18.95343909,1.32554045390292,164309
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0.238095238,0,0.238095238,0,0,0,0.178571429,0.011904762,0.023809524,0,0,0,0,0,0,0.047619048,0,0.261904762,4.475555556,3.8,18.95343909,1.62862096988464,164309
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0.236220472,0,0.275590551,0,0.007874016,0,0.118110236,0.086614173,0,0,0,0,0,0,0,0.157480315,0,0.118110236,4,3.9,18.95343909,1.74177682643909,164309
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.25,0,0.083333333,0,0.166666667,0,0,0,0,0.05,0,0,0.033333333,0,0,0.416666667,0,0,4.8,23.55281661,1.48021422185792,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0625,0,0.46875,0,0.3125,0,0,0,0,0.0625,0,0,0.0625,0,0,0.03125,0,0,1.83,23.55281661,1.34681443311744,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0.11627907,0,0,0,0.093023256,0,0,0,0,0.081395349,0,0,0.011627907,0,0,0.697674419,0,0,2.29,23.55281661,0.978260924312552,74794
0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.046153846,0,0.538461538,0,0.076923077,0,0,0,0,0.015384615,0,0,0.015384615,0,0,0.307692308,0,0,5.5,23.55281661,1.16369720532034,74794
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.364583333,0.0625,0,0,0,0,0,0.260416667,0,0,3.4,23.63660494,1.25501948283971,67104
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.041666667,0,0,0,0.583333333,0.041666667,0,0,0,0,0,0.333333333,0,0,1.8,23.63660494,0.945456542418599,67104
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.018867925,0,0,0,0.188679245,0.037735849,0,0,0,0,0,0.754716981,0,0,2.35,23.63660494,0.725625434435567,67104
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.241935484,0,0,0,0.241935484,0.032258065,0,0,0,0,0,0.483870968,0,0,3.53,23.63660494,1.14868725959462,67104
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.011904762,0,0,0.011904762,0.011904762,0.416666667,0,0,0,0.011904762,0.035714286,0,0,0,0.476190476,0.023809524,0,0,6.85,21.28028124,1.13707285425854,101490
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.054545455,0,0,0.018181818,0.063636364,0.136363636,0,0,0,0.118181818,0.090909091,0,0,0,0.318181818,0.2,0,0,3.65,21.28028124,1.83512323956314,101490
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.042735043,0,0,0,0.008547009,0.068376068,0,0,0,0.008547009,0.085470085,0,0,0,0.102564103,0.683760684,0,0,3.3,21.28028124,1.10328860958401,101490
0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0.045977011,0,0,0.011494253,0.057471264,0.229885057,0,0,0,0.022988506,0.057471264,0,0,0,0.114942529,0.459770115,0,0,4.8,21.28028124,1.55186759508846,101490
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.154639175,0,0,0,0.773195876,0,0,0,0,0,0,0,0.072164948,0,0,0,0,0.84,2,24.32702197,0.677249816864348,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.210526316,0,0,0,0.789473684,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.2,24.32702197,0.514653165707194,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.857142857,0,0,0,0.114285714,0,0,0,0,0,0,0,0.028571429,0,0,0,0,2.92,1.6,24.32702197,0.481602379675834,8226
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.217391304,0,0,0,0.706521739,0,0,0,0,0,0,0,0.076086957,0,0,0,0,1.04,1.55,24.32702197,0.77318869664309,8226
