"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
0,2.05,19.19464873,1.05563343314675
0,2.48,19.19464873,0.720507916267211
0,3,19.19464873,1.14980203245352
0,0.95,19.19464873,0.991387612326268
0,2,24.99139887,0.522569037854065
0,1.95,24.99139887,0.882310925208223
0,1.7,24.99139887,0.114665282562797
0,2.1,24.99139887,0.43932046419871
4.04,3.86,19.10541539,1.46463280033907
4.56,1.65,19.10541539,1.40280399833847
4.96,4.55,19.10541539,1.32474036006907
7.858095238,3.41,19.10541539,1.65874604343295
0.12,0.05,17.40814705,0
1.04,0,17.40814705,0
0,0.1,17.40814705,0
0.04,0.1,17.40814705,0
0.48,0.5,39.00905368,0
0.68,0,39.00905368,0
1.36,0.15,39.00905368,0
1,1,39.00905368,0
2.32,1.25,19.30859596,1.31942227288753
3.56,1.8,19.30859596,1.34515292186736
2.88,2.8,19.30859596,1.28256282212088
4.12,0.55,19.30859596,1.02022992602185
0,1.9,22.90582536,0.661563238157982
0,1.75,22.90582536,0.673011667009257
0,1.25,22.90582536,0.863019608194508
0,2.03,22.90582536,0.690185676089951
0,2.9,18.05620292,1.65468445538192
0,3.55,18.05620292,1.74755455185932
0,2.2,18.05620292,1.11622785158209
0,2.9,18.05620292,1.34345609410782
4.36,2.85,22.31607622,1.78983676449138
3.4,3.35,22.31607622,1.41045510764303
3.29,4.95,22.31607622,1.61363387498538
3.301818182,5.8,22.31607622,1.49639881244901
0,2.21,22.00771886,1.20161537508228
0,1.1,22.00771886,0.574705336560357
0,1,22.00771886,1.10322552184464
0,0.9,22.00771886,0.367649474949089
1.24,2.05,18.06901948,0.512364358260675
1.08,1.2,18.06901948,0.633039512061119
1.126666667,3.4,18.06901948,0.553829523814207
0.6,1,18.06901948,0.51373721567937
0,1.7,23.63660494,0.94289225430301
0,2.35,23.63660494,0.725625434435567
0,3.28,23.63660494,0.771252726221059
0,3.4,23.63660494,1.25501948283971
0.52,0.5,19.13846723,0
1.08,0.8,19.13846723,0
0.8,0.7,19.13846723,0
0.6,1,19.13846723,0
2.16,1,24.67848663,1.21559006159568
3.28,4.7,24.67848663,1.53845603906785
2.84,4.15,24.67848663,0.970260538051401
2.08,4.15,24.67848663,1.41735637455967
