"Cj.action","Dg.action","Sp.action","To.action","Dc.action","Lp.action","Pm.action","Ao.action","Be.action","Cb.action","Hl.action","Hp.action","Ra.action","Pt.action","Fr.action","Pg.action","Ga.action","Am.action"
0,0,0,0,0,0,0,1.850433712125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.77375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,22.365983678,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.700119088649897,0,0,0,0,0,0,0,0,0,0
1.850433712125,0,1.850433712125,0,1.850433712125,0,1.850433712125,1.850433712125,1.850433712125,0,0,0,0,0,1.850433712125,1.850433712125,0,0
1.77375,0,1.77375,0,1.77375,0,1.77375,1.77375,1.77375,0,0,0,0,0,1.77375,1.77375,0,0
22.365983678,0,22.365983678,0,22.365983678,0,22.365983678,22.365983678,22.365983678,0,0,0,0,0,22.365983678,22.365983678,0,0
0.700119088649897,0,0.700119088649897,0,0.700119088649897,0,0.700119088649897,0.700119088649897,0.700119088649897,0,0,0,0,0,0.700119088649897,0.700119088649897,0,0
0,0,1.850433712125,0,0,0,1.850433712125,0,0,0,0,1.850433712125,0,0,0,1.850433712125,0,0
0,0,1.77375,0,0,0,1.77375,0,0,0,0,1.77375,0,0,0,1.77375,0,0
0,0,22.365983678,0,0,0,22.365983678,0,0,0,0,22.365983678,0,0,0,22.365983678,0,0
0,0,0.700119088649897,0,0,0,0.700119088649897,0,0,0,0,0.700119088649897,0,0,0,0.700119088649897,0,0
0,1.850433712125,0,0,0,0,0,0,0,0,0,0,1.850433712125,0,0,0,1.850433712125,0
0,1.77375,0,0,0,0,0,0,0,0,0,0,1.77375,0,0,0,1.77375,0
0,22.365983678,0,0,0,0,0,0,0,0,0,0,22.365983678,0,0,0,22.365983678,0
0,0.700119088649897,0,0,0,0,0,0,0,0,0,0,0.700119088649897,0,0,0,0.700119088649897,0
1.850433712125,0,1.850433712125,0,1.850433712125,0,1.850433712125,1.850433712125,1.850433712125,0,0,0,0,0,0,1.850433712125,0,1.850433712125
1.77375,0,1.77375,0,1.77375,0,1.77375,1.77375,1.77375,0,0,0,0,0,0,1.77375,0,1.77375
22.365983678,0,22.365983678,0,22.365983678,0,22.365983678,22.365983678,22.365983678,0,0,0,0,0,0,22.365983678,0,22.365983678
0.700119088649897,0,0.700119088649897,0,0.700119088649897,0,0.700119088649897,0.700119088649897,0.700119088649897,0,0,0,0,0,0,0.700119088649897,0,0.700119088649897
1.850433712125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.365983678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.700119088649897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.850433712125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.77375,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,22.365983678,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.700119088649897,0,0,0,0,0,0,0,0
0,0,0,1.850433712125,0,0,1.850433712125,0,1.850433712125,0,0,0,0,0,0,0,1.850433712125,0
0,0,0,1.77375,0,0,1.77375,0,1.77375,0,0,0,0,0,0,0,1.77375,0
0,0,0,22.365983678,0,0,22.365983678,0,22.365983678,0,0,0,0,0,0,0,22.365983678,0
0,0,0,0.700119088649897,0,0,0.700119088649897,0,0.700119088649897,0,0,0,0,0,0,0,0.700119088649897,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.850433712125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.365983678,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700119088649897,0
0,0,0,1.850433712125,0,1.850433712125,0,0,0,1.850433712125,1.850433712125,0,1.850433712125,1.850433712125,0,0,1.850433712125,0
0,0,0,1.77375,0,1.77375,0,0,0,1.77375,1.77375,0,1.77375,1.77375,0,0,1.77375,0
0,0,0,22.365983678,0,22.365983678,0,0,0,22.365983678,22.365983678,0,22.365983678,22.365983678,0,0,22.365983678,0
0,0,0,0.700119088649897,0,0.700119088649897,0,0,0,0.700119088649897,0.700119088649897,0,0.700119088649897,0.700119088649897,0,0,0.700119088649897,0
