"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
0,3,19.96523589,0.523302145510465
0,1.65,19.96523589,1.03682634663457
0,1.9,19.96523589,0.722223879757458
0,2.7,19.96523589,1.05790542470367
4.04,3.86,19.10541539,1.46463280033907
4.56,1.65,19.10541539,1.40280399833847
4.96,4.55,19.10541539,1.32474036006907
3.6,1.6,19.10541539,1.50103654874422
0,2.3,18.29800282,0.692451046087633
0,1,18.29800282,0.499507078688608
0,1.4,18.29800282,0.195200480841404
0,0.86,18.29800282,0.777052655994774
0.72,0.05,39.00905368,0
1.36,0.15,39.00905368,0
0.48,0.2,39.00905368,0
0.88,0.3,39.00905368,0
0,4.4,19.09911541,1.74489406880343
0,2.35,19.09911541,1.43365287727555
0,4.29,19.09911541,1.58113532329343
0,1.4,19.09911541,1.60208735470599
0.88,0.75,21.41923304,0
0.4,0.8,21.41923304,0
0.88,1,21.41923304,0
0.64,0.2,21.41923304,0
0,0.25,18.53308535,0.694010280660442
0,1.9,18.53308535,0.820914132757623
0,1.8,18.53308535,0.632077611466128
0,1.8,18.53308535,0.820730270633977
2.64,2.7,24.8752922,0.825718157218042
2.48,3.9,24.8752922,1.36581760936407
1.628571429,3.2,24.8752922,0.926309157253026
4.48,3.65,24.8752922,1.40119411003214
4.011764706,2.85,22.13740542,0.891256997606116
2.08,3.55,22.13740542,1.62218045062493
1.142857143,3.8,22.13740542,1.21273470406826
2.329411765,4.3,22.13740542,0.731142018211504
1.16,1,21.56190935,0
1.72,1,21.56190935,0
1.2,0.35,21.56190935,0
1.24,1,21.56190935,0
0,0.9,18.22913273,0.587765695847704
0,1.5,18.22913273,0.897622185396176
0,2.1,18.22913273,0.415217758345386
0,0.45,18.22913273,0.576382065035251
0,5.5,23.55281661,1.16369720532034
0,4.25,23.55281661,1.179337524486
0,3.1,23.55281661,1.22697101744327
0,3.75,23.55281661,1.72714215108201
0,3.63,18.39855994,1.29122430004293
0,5.55,18.39855994,1.8742604868723
0,3.65,18.39855994,1.91187681079372
0,5.52,18.39855994,1.45119878989969
0,3.37,25.92116188,0.838310731406414
0,4.9,25.92116188,1.53197332452101
0,4.35,25.92116188,1.35014944114466
0,6.6,25.92116188,1.10296295682646
