"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
4.04,3.86,19.10541539,1.46463280033907
3.73,3,19.10541539,1.58285332146323
5.638181818,4,19.10541539,1.12266113767005
3.598095238,1.2,19.10541539,1.37972159059065
2.48,0.6,33.32426724,0
1.68,0.1,33.32426724,0
1.894736842,0.3,33.32426724,0
2.48,0.3,33.32426724,0
7.67047619,8.25,21.45168042,2.47226948208788
11.09166667,7.73,21.45168042,2.05644689996765
10.78333333,11.38,21.45168042,2.11578939923797
12.53934066,3.11,21.45168042,1.36642434100942
0,1.5,16.53690177,0.964650946634436
0,2.6,16.53690177,0.988495466807343
0,0.55,16.53690177,1.24018063664824
0,2.3,16.53690177,0.780628303724941
2.64,2.25,26.18366465,0.98854640299096
3.24,2.05,26.18366465,0.878362119040435
1.2,2,26.18366465,0.626036077515304
2.941818182,1.8,26.18366465,0.876168499975381
0,2.25,19.09911541,1.26702068760785
0,4.29,19.09911541,1.58113532329343
0,2.95,19.09911541,1.48173681794764
0,4.8,19.09911541,1.53159519334967
0,2.45,18.05620292,1.66268598627552
0,1.9,18.05620292,1.42859046485323
0,2.2,18.05620292,1.11622785158209
0,2.9,18.05620292,1.65468445538192
1.92,2.7,21.39443511,0.440880670857628
1.56,3.5,21.39443511,0.967963909339486
0.84,2.3,21.39443511,1.10100497565275
2.64,1.7,21.39443511,1.29131739329696
5.702857143,0.95,24.8752922,0.983557203442857
3.16,4.33,24.8752922,1.062039742547
5.852631579,2.55,24.8752922,1.10834921834357
1.628571429,3.2,24.8752922,0.926309157253026
4.011764706,2.85,22.13740542,0.891256997606116
2.329411765,4.3,22.13740542,0.731142018211504
2.08,3.55,22.13740542,1.62218045062493
3.933333333,3.8,22.13740542,1.2779822355939
0.96,0.35,16.81648496,0
1.24,1,16.81648496,0
0.6,0.25,16.81648496,0
0.76,0.5,16.81648496,0
1.8,3,24.32702197,1.04058055898333
0.84,2,24.32702197,0.677249816864348
2.08,1.53,24.32702197,0.495352969057023
1.12,2.15,24.32702197,0.524094006638012
2.96,3.59,24.67848663,1.02776548107018
2.298461538,3.48,24.67848663,1.34171327874046
2.16,1,24.67848663,1.21559006159568
3.342857143,2.25,24.67848663,1.21663679903095
0,4.9,25.92116188,1.53197332452101
0,1.45,25.92116188,1.29421558637705
0,6.6,25.92116188,1.10296295682646
0,3.37,25.92116188,0.838310731406414
