"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
0,1.3,20.77531408,0.787306597452481
0,0.55,20.77531408,0.849783490992753
0,1.4,20.77531408,0.721894260037249
0,2.2,20.77531408,0.838231307572306
3.597647059,3.65,21.99629718,1.162687817779
4.76,5.27,21.99629718,1.79288097249678
5.214117647,1.2,21.99629718,0.976135378563739
4.28,1.4,21.99629718,1.64231020596204
0.48,0.5,39.00905368,0
0,0.1,39.00905368,0
0.48,0.2,39.00905368,0
0.68,0,39.00905368,0
0,2.2,22.04011337,0.755809520929367
0,2,22.04011337,0.996407994939926
0,1.1,22.04011337,1.00156484470225
0,2.67,22.04011337,1.11377126334891
0,4.4,19.09911541,1.74489406880343
0,4.29,19.09911541,1.58113532329343
0,4.2,19.09911541,0.789063866631153
0,1.4,19.09911541,1.60208735470599
0.88,0.75,21.41923304,0
1.04,0.7,21.41923304,0
0.68,1,21.41923304,0
0.88,1,21.41923304,0
0,1,22.00771886,1.10322552184464
0,3.1,22.00771886,0.230078490578001
0,1.15,22.00771886,0.976847906728483
0,1.1,22.00771886,0.574705336560357
5.852631579,2.55,24.8752922,1.10834921834357
3.16,4.33,24.8752922,1.062039742547
4.48,3.65,24.8752922,1.40119411003214
2.56,4.55,24.8752922,1.2819594442009
1.24,1.15,17.70045579,0.944378708999244
4.145714286,1.9,17.70045579,0.632369472690703
2.6,2.33,17.70045579,0.883541951000075
4.12,2.3,17.70045579,0.862799324673435
0.32,0.6,22.51774405,0
0.48,0.5,22.51774405,0
0.28,0.9,22.51774405,0
0.24,0.6,22.51774405,0
0,1.35,17.41621106,1.67940818209806
0,4.9,17.41621106,1.77118238456391
0,0.6,17.41621106,1.60081638186488
0,3.2,17.41621106,0.887522959966914
0,3.2,21.48947191,1.62729647330204
0,3.65,21.48947191,1.12217849470659
0,5.6,21.48947191,1.57655776029077
0,5.2,21.48947191,1.1535830226978
2.596363636,2.97,20.76012964,0.697798703811205
1.2,2.15,20.76012964,1.14299982143208
1.36,0.75,20.76012964,1.16017233479898
1.64,1.65,20.76012964,0.372669755935631
0,5.1,21.6688721,1.11756084165214
0,3.1,21.6688721,1.26927770833136
0,1.9,21.6688721,1.32375970256088
0,4.45,21.6688721,1.41139524180483
