"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
0,1.78522755382152,20.19254785,1.22522755382152
0,2.86,20.19254785,0.856505833504628
0,2.86,20.19254785,1.22522755382152
0,0.856505833504628,20.19254785,0.856505833504628
0,1.78522755382152,30.66256495,0.356505833504628
0,1.78522755382152,30.66256495,0.856505833504628
0,1.78522755382152,30.66256495,0.356505833504628
0,1.78522755382152,30.66256495,0.356505833504628
10.81450974,10.81450974,20.19254785,1.78522755382152
10.81450974,1.78522755382152,20.19254785,1.22522755382152
10.81450974,10.81450974,20.19254785,1.22522755382152
10.81450974,2.86,20.19254785,1.78522755382152
0.356505833504628,0.356505833504628,10.81450974,0
0,0.356505833504628,10.81450974,0
0,0.356505833504628,10.81450974,0
0,0.356505833504628,10.81450974,0
0.356505833504628,0.356505833504628,30.66256495,0
0.856505833504628,0,30.66256495,0
1.22522755382152,0.356505833504628,30.66256495,0
0.856505833504628,0.856505833504628,30.66256495,0
2.86,1.22522755382152,20.19254785,1.22522755382152
2.86,1.78522755382152,20.19254785,1.22522755382152
2.86,2.86,20.19254785,1.22522755382152
10.81450974,0.356505833504628,20.19254785,0.856505833504628
0,1.78522755382152,30.66256495,0.356505833504628
0,1.78522755382152,30.66256495,0.356505833504628
0,1.22522755382152,30.66256495,0.856505833504628
0,1.78522755382152,30.66256495,0.856505833504628
0,2.86,10.81450974,1.78522755382152
0,2.86,10.81450974,1.78522755382152
0,2.86,10.81450974,1.22522755382152
0,2.86,10.81450974,1.22522755382152
10.81450974,2.86,20.19254785,1.78522755382152
2.86,2.86,20.19254785,1.22522755382152
2.86,10.81450974,20.19254785,1.78522755382152
2.86,10.81450974,20.19254785,1.78522755382152
0,2.86,20.19254785,1.22522755382152
0,1.22522755382152,20.19254785,0.356505833504628
0,0.856505833504628,20.19254785,1.22522755382152
0,0.856505833504628,20.19254785,0.356505833504628
1.22522755382152,1.78522755382152,10.81450974,0.356505833504628
1.22522755382152,1.22522755382152,10.81450974,0.356505833504628
1.22522755382152,2.86,10.81450974,0.356505833504628
0.356505833504628,0.856505833504628,10.81450974,0.356505833504628
0,1.78522755382152,30.66256495,0.856505833504628
0,2.86,30.66256495,0.856505833504628
0,2.86,30.66256495,0.856505833504628
0,2.86,30.66256495,1.22522755382152
0.356505833504628,0.856505833504628,20.19254785,0
0.356505833504628,0.856505833504628,20.19254785,0
0.856505833504628,0.856505833504628,20.19254785,0
0.356505833504628,0.856505833504628,20.19254785,0
1.78522755382152,0.856505833504628,30.66256495,1.22522755382152
2.86,10.81450974,30.66256495,1.78522755382152
2.86,10.81450974,30.66256495,0.856505833504628
1.78522755382152,10.81450974,30.66256495,1.78522755382152
