"herbivory.desirability","infection.desirability","direct_sown_sla.desirability","diversity.desirability"
3.04,0.7,20.92078116,0.708062826542737
4.68,1.6,20.92078116,0.774504283456711
3.24,1.2,20.92078116,0.849425829885726
2.96,4,20.92078116,0.806314928442706
0,1.85,19.19464873,1.00709846526193
0,3,19.19464873,1.14980203245352
0,1.8,19.19464873,0.935419418792508
0,1.9,19.19464873,0.93654915185444
0,1.95,24.99139887,0.882310925208223
0,2.1,24.99139887,0.43932046419871
0,1.65,24.99139887,0.955699891508618
0,1.7,24.99139887,0.114665282562797
0,1.6,20.77531408,0.569474674018481
0,0.25,20.77531408,0.350127226739359
0,1.3,20.77531408,0.787306597452481
0,2.2,20.77531408,0.838231307572306
3.324848485,4.6,21.45168042,2.34890826252819
8.062222222,8.19,21.45168042,1.99569107376967
5.090434783,8.7,21.45168042,2.30830434197993
9.666969697,9.25,21.45168042,1.7791912165044
0,3.5,16.53690177,0.989202688369668
0,1.5,16.53690177,0.964650946634436
0,1.9,16.53690177,0.781324343403114
0,0.2,16.53690177,0.96128575341507
0,4.2,19.09911541,0.789063866631153
0,4.8,19.09911541,1.53159519334967
0,4.4,19.09911541,1.74489406880343
0,1.4,19.09911541,1.60208735470599
0,4.3,24.03507634,1.65934514152939
0,5,24.03507634,1.50300725874023
0,4.6,24.03507634,1.32616550803668
0,2.07,24.03507634,1.73392447774804
0,1.8,18.53308535,0.820730270633977
0,0.55,18.53308535,0.903616333092633
0,1.8,18.53308535,0.632077611466128
0,1.41,18.53308535,0.476395713039025
1.24,1.15,17.70045579,0.944378708999244
4.145714286,1.9,17.70045579,0.632369472690703
2.32,1.8,17.70045579,0.69539553084017
4.12,2.3,17.70045579,0.862799324673435
0,1.4,17.41621106,1.79420325311167
0,3.2,17.41621106,0.887522959966914
0,1.65,17.41621106,1.80061813373144
0,0.6,17.41621106,1.60081638186488
2.24,0.8,18.41592412,0.510929635357191
1.84,1.6,18.41592412,0.88822486815441
1.6,0.3,18.41592412,0.555250567129772
1.92,2.3,18.41592412,0.78670123883463
3.56,4.73,18.53102948,1.61602351047761
2.92,3.9,18.53102948,1.72583376245701
3.8,2.7,18.53102948,1.55757469496814
3.735652174,1,18.53102948,1.69785016736921
0,4.7,25.92116188,1.30704253120349
0,5.3,25.92116188,1.05366653408354
0,4.9,25.92116188,1.53197332452101
0,3.37,25.92116188,0.838310731406414
