"LP.action","LB.action","AP.action","AT.action","AO.action","environment.initial","LP.outcome","LB.outcome","AP.outcome","AT.outcome","AO.outcome","diversity.desirability"
0,1,0,1,0,0,0,334000,0,65417,0,0.445887134585284
0,1,0,1,0,0,0,77928,0,32708,0,0.607121344958644
0,1,0,1,0,0,0,33398,0,32708,0,0.693092705926904
0,1,0,1,0,0,0,334000,0,981000,0,0.566678884164839
0,1,0,1,0,0,0,289000,0,49063,0,0.414167293676812
0,1,0,1,0,0,0,334000,0,65417,0,0.445887134585284
0,1,0,1,0,0,0,445000,0,16354,0,0.153196888994317
0,1,0,1,0,0,0,445000,0,360000,0,0.687562144640883
0,1,0,1,0,0,0,289000,0,65417,0,0.478262357381327
0,1,0,1,0,0,0,334000,0,0,0,0
0,1,0,1,0,0,0,445000,0,16354,0,0.153196888994317
0,1,0,1,0,0,0,445000,0,0,0,0
0,1,0,1,0,0,0,256000,0,0,0,0
0,1,0,1,0,0,0,334000,0,131000,0,0.594570865816241
0,1,0,1,0,0,0,445000,0,278000,0,0.666228412795039
0,1,0,1,0,0,0,668000,0,49063,0,0.249538311925524
0,1,0,1,0,0,0,557000,0,245000,0,0.615441400605972
0,1,0,1,0,0,0,445000,0,654000,0,0.674953712895901
0,1,0,1,0,0,0,668000,0,409000,0,0.663945820383886
0,1,0,1,0,0,0,334000,0,278000,0,0.688954894832236
0,1,0,1,0,0,0,445000,0,818000,0,0.648880556313259
0,1,0,1,0,0,0,77928,0,114000,0,0.675379952169554
0,1,0,1,0,0,0,278000,0,16354,0,0.214568780256991
0,1,0,1,0,0,0,156000,0,32708,0,0.461120987148227
0,1,0,1,0,0,0,234000,0,81771,0,0.571962773341587
0,1,0,1,0,0,0,668000,0,981000,0,0.675023120160508
0,1,0,1,0,0,0,278000,0,164000,0,0.659507249115785
0,1,0,1,0,0,0,334000,0,229000,0,0.675653641517774
0,1,0,1,0,0,0,668000,0,981000,0,0.675023120160508
0,1,0,1,0,0,0,89061,0,81771,0,0.692236390050236
0,1,0,1,0,0,0,334000,0,393000,0,0.689850453986287
0,1,0,1,0,0,0,33398,0,213000,0,0.396793075726716
0,1,0,1,0,0,0,557000,0,654000,0,0.689935809207506
0,1,0,1,0,0,0,668000,0,409000,0,0.663945820383886
0,1,0,1,0,0,0,557000,0,1140000,0,0.632915393800853
0,1,0,1,0,0,0,557000,0,1140000,0,0.632915393800853
0,1,0,1,0,0,0,334000,0,491000,0,0.674928648878526
0,1,0,1,0,0,0,668000,0,981000,0,0.675023120160508
0,1,0,1,0,0,0,445000,0,81771,0,0.431675879509049
0,1,0,0,1,0,0,2e+05,0,0,361000,0.651381482585482
0,1,0,0,1,0,0,557000,0,0,204000,0.581328078776643
0,1,0,0,1,0,0,668000,0,0,627000,0.69264591166312
0,1,0,0,1,0,0,668000,0,0,706000,0.692764691419334
0,1,0,0,1,0,0,445000,0,0,235000,0.644672722599779
0,1,0,0,1,0,0,557000,0,0,235000,0.608057055370771
0,1,0,0,1,0,0,289000,0,0,78421,0.518474140211294
0,1,0,0,1,0,0,22265,0,0,141000,0.398325099758467
0,1,0,0,1,0,0,334000,0,0,165000,0.63464598583606
0,1,0,0,1,0,0,223000,0,0,54894,0.496967213621927
0,1,0,0,1,0,0,334000,0,0,235000,0.677933707451295
0,1,0,0,1,0,0,44530,0,0,133000,0.563246082230682
0,1,0,0,1,0,0,557000,0,0,110000,0.447735055096039
0,1,0,0,1,0,0,557000,0,0,204000,0.581328078776643
0,1,0,0,1,0,0,557000,0,0,157000,0.52676611348919
0,1,0,0,1,0,0,668000,0,0,235000,0.573311594672404
0,1,0,0,1,0,0,557000,0,0,39210,0.242545025991757
0,1,0,0,1,0,0,668000,0,0,141000,0.462622595098293
0,1,0,0,1,0,0,223000,0,0,31368,0.373482977242359
0,1,0,0,1,0,0,557000,0,0,94105,0.413104455211813
0,1,0,0,1,0,0,445000,0,0,39210,0.28114972047512
0,1,0,0,1,0,0,557000,0,0,180000,0.555910725568258
0,1,0,0,1,0,0,668000,0,0,180000,0.516941092062284
0,1,0,0,1,0,0,557000,0,0,220000,0.595894792018849
0,1,0,0,1,0,0,223000,0,0,70579,0.551550783135114
0,1,0,0,1,0,0,22265,0,0,0,0
0,1,0,0,1,0,0,223000,0,0,314000,0.678719318697323
0,1,0,0,1,0,0,668000,0,0,274000,0.602929264944929
0,1,0,0,1,0,0,445000,0,0,392000,0.691141039710696
0,1,0,0,1,0,0,278000,0,0,149000,0.646791813716047
0,1,0,0,1,0,0,0,0,0,7842.1,0
0,1,0,0,1,0,0,668000,0,0,157000,0.486662063471452
0,1,0,0,1,0,0,278000,0,0,157000,0.653945430983669
0,1,0,0,1,0,0,223000,0,0,86263,0.591940735299977
0,1,0,0,1,0,0,390000,0,0,54894,0.373618870958608
0,1,0,0,1,0,0,22265,0,0,118000,0.43756667371779
0,1,0,0,1,0,0,668000,0,0,706000,0.692764691419334
0,1,0,0,1,0,0,557000,0,0,549000,0.693121020212272
0,1,0,0,1,0,0,77928,0,0,0,0
0,1,0,0,1,0,0,557000,0,0,588000,0.692780628648698
0,1,0,0,1,0,0,668000,0,0,627000,0.69264591166312
0,1,0,0,1,0,0,557000,0,0,549000,0.693121020212272
0,1,0,0,1,0,0,111000,0,0,588000,0.437671775552749
0,1,0,0,1,0,0,167000,0,0,353000,0.627736137015758
0,1,0,0,1,0,0,557000,0,0,471000,0.689643791422474
0,1,0,0,1,0,0,334000,0,0,353000,0.692764691419334
0,1,0,0,1,0,0,445000,0,0,549000,0.687663665456665
0,1,0,0,1,0,0,668000,0,0,588000,0.691117326895284
0,0,1,1,0,0,0,0,0,49063,0,0
0,0,1,1,0,0,0,0,0,49063,0,0
0,0,1,1,0,0,0,0,0,262000,0,0
0,0,1,1,0,0,0,0,0,311000,0,0
0,0,1,1,0,0,0,0,0,32708,0,0
0,0,1,1,0,0,0,0,0,278000,0,0
0,0,1,1,0,0,0,0,0,131000,0,0
0,0,1,1,0,0,0,0,0,164000,0,0
0,0,1,1,0,0,0,0,0,16354,0,0
0,0,1,1,0,0,0,0,0,114000,0,0
0,0,1,1,0,0,0,0,0,16354,0,0
0,0,1,1,0,0,0,0,0,16354,0,0
0,0,1,1,0,0,0,0,16354,213000,0,0.257000597589328
0,0,1,1,0,0,0,0,0,572000,0,0
0,0,1,1,0,0,0,0,0,49063,0,0
0,0,1,1,0,0,0,0,98125,311000,0,0.550896726178371
0,0,1,1,0,0,0,0,0,49063,0,0
0,0,1,1,0,0,0,0,621000,474000,0,0.684108845571006
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,0,32708,0,0
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,0,16354,0,0
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,16354,81771,0,0.450558475203414
0,0,1,1,0,0,0,0,32708,32708,0,0.693147180559945
0,0,1,1,0,0,0,0,16354,65417,0,0.500399032844655
0,0,1,1,0,0,0,0,0,654000,0,0
0,0,1,1,0,0,0,0,32708,654000,0,0.191477318347758
0,0,1,1,0,0,0,0,0,654000,0,0
0,0,1,1,0,0,0,0,32708,16354,0,0.636514168294813
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,49063,32708,0,0.673009683541772
0,0,1,1,0,0,0,0,278000,1140000,0,0.494878654349524
0,0,1,1,0,0,0,0,32708,818000,0,0.162979968225134
0,0,1,1,0,0,0,0,0,114000,0,0
0,0,1,1,0,0,0,0,65417,981000,0,0.233832901804462
0,0,1,1,0,0,0,0,16354,0,0,0
0,0,1,1,0,0,0,0,0,245000,0,0
0,0,1,1,0,0,0,0,65417,147000,0,0.617462724293684
0,0,1,1,0,0,0,0,409000,654000,0,0.666346420981163
0,0,1,1,0,0,0,0,0,16354,0,0
0,0,1,1,0,0,0,0,0,343000,0,0
0,0,1,1,0,0,0,0,0,491000,0,0
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,0,81771,0,0
0,0,1,1,0,0,0,0,0,0,0,NA
0,0,1,1,0,0,0,0,16354,294000,0,0.206374352312404
0,0,1,0,1,0,0,0,0,0,110000,0
0,0,1,0,1,0,0,0,0,0,549000,0
0,0,1,0,1,0,0,0,0,0,196000,0
0,0,1,0,1,0,0,0,0,0,125000,0
0,0,1,0,1,0,0,0,0,0,118000,0
0,0,1,0,1,0,0,0,0,0,62737,0
0,0,1,0,1,0,0,0,0,0,47052,0
0,0,1,0,1,0,0,0,0,0,102000,0
0,0,1,0,1,0,0,0,0,0,118000,0
0,0,1,0,1,0,0,0,0,0,196000,0
0,0,1,0,1,0,0,0,0,0,31368,0
0,0,1,0,1,0,0,0,0,0,54894,0
0,0,1,0,1,0,0,0,16354,0,23526,0.676887738271589
0,0,1,0,1,0,0,0,0,0,94105,0
0,0,1,0,1,0,0,0,0,0,141000,0
0,0,1,0,1,0,0,0,49063,0,141000,0.571103172939729
0,0,1,0,1,0,0,0,16354,0,196000,0.271412549009408
0,0,1,0,1,0,0,0,0,0,0,NA
0,0,1,0,1,0,0,0,16354,0,235000,0.240678677213953
0,0,1,0,1,0,0,0,16354,0,235000,0.240678677213953
0,0,1,0,1,0,0,0,0,0,62737,0
0,0,1,0,1,0,0,0,0,0,31368,0
0,0,1,0,1,0,0,0,49063,0,196000,0.500687398636233
0,0,1,0,1,0,0,0,0,0,39210,0
0,0,1,0,1,0,0,0,65417,0,314000,0.459694160457541
0,0,1,0,1,0,0,0,16354,0,54894,0.538715401121196
0,0,1,0,1,0,0,0,0,0,188000,0
0,0,1,0,1,0,0,0,0,0,157000,0
0,0,1,0,1,0,0,0,0,0,94105,0
0,0,1,0,1,0,0,0,0,0,141000,0
0,0,1,0,1,0,0,0,81771,0,94105,0.690686125837387
0,0,1,0,1,0,0,0,32708,0,70579,0.624334657480658
0,0,1,0,1,0,0,0,654000,0,157000,0.491384207885213
0,0,1,0,1,0,0,0,16354,0,157000,0.312462810484092
0,0,1,0,1,0,0,0,32708,0,196000,0.410393777210446
0,0,1,0,1,0,0,0,180000,0,471000,0.589615025554237
0,0,1,0,1,0,0,0,213000,0,549000,0.592506561349586
0,0,1,0,1,0,0,0,32708,0,353000,0.290338653725025
0,0,1,0,1,0,0,0,16354,0,431000,0.156843902849069
0,0,1,0,1,0,0,0,16354,0,392000,0.168098523696352
0,0,1,0,1,0,0,0,114000,0,274000,0.605531823470429
0,0,1,0,1,0,0,0,0,0,157000,0
0,0,1,0,1,0,0,0,65417,0,431000,0.389753299007382
0,0,1,0,1,0,0,0,0,0,353000,0
0,0,1,0,1,0,0,0,32708,0,196000,0.410393777210446
0,0,1,0,1,0,0,0,164000,0,353000,0.624752123520765
0,0,1,0,1,0,0,0,98125,0,314000,0.548874384484994
0,0,1,0,1,0,0,0,65417,0,274000,0.490162269048399
0,0,0,1,1,0,0,0,0,0,62737,0
0,0,0,1,1,0,0,0,0,0,196000,0
0,0,0,1,1,0,0,0,0,0,274000,0
0,0,0,1,1,0,0,0,0,0,157000,0
0,0,0,1,1,0,0,0,0,0,157000,0
0,0,0,1,1,0,0,0,0,0,392000,0
0,0,0,1,1,0,0,0,0,0,353000,0
0,0,0,1,1,0,0,0,0,0,165000,0
0,0,0,1,1,0,0,0,0,0,314000,0
0,0,0,1,1,0,0,0,0,0,251000,0
0,0,0,1,1,0,0,0,0,0,173000,0
0,0,0,1,1,0,0,0,0,0,549000,0
0,0,0,1,1,0,0,0,0,81771,23526,0.5312090251758
0,0,0,1,1,0,0,0,0,114000,188000,0.662818699066913
0,0,0,1,1,0,0,0,0,114000,157000,0.680505483032259
0,0,0,1,1,0,0,0,0,360000,282000,0.685748357698366
0,0,0,1,1,0,0,0,0,114000,15684,0.368793961944522
0,0,0,1,1,0,0,0,0,131000,314000,0.606028783481875
0,0,0,1,1,0,0,0,0,98125,165000,0.660492323776653
0,0,0,1,1,0,0,0,0,49063,212000,0.483215502389839
0,0,0,1,1,0,0,0,0,98125,369000,0.514038203982219
0,0,0,1,1,0,0,0,0,32708,196000,0.410393777210446
0,0,0,1,1,0,0,0,0,32708,212000,0.393287971812426
0,0,0,1,1,0,0,0,0,458000,392000,0.690129611223
0,0,0,1,1,0,0,0,0,81771,141000,0.657374057436943
0,0,0,1,1,0,0,0,0,327000,392000,0.689055214353504
0,0,0,1,1,0,0,0,0,409000,314000,0.68448958675531
0,0,0,1,1,0,0,0,0,65417,125000,0.643359553311148
0,0,0,1,1,0,0,0,0,327000,314000,0.69294151080742
0,0,0,1,1,0,0,0,0,409000,235000,0.656189262369286
0,0,0,1,1,0,0,0,0,65417,47052,0.679755574019924
0,0,0,1,1,0,0,0,0,81771,102000,0.687076389039162
0,0,0,1,1,0,0,0,0,147000,102000,0.676726722924668
0,0,0,1,1,0,0,0,0,0,23526,0
0,0,0,1,1,0,0,0,0,114000,47052,0.604069166220231
0,0,0,1,1,0,0,0,0,114000,180000,0.667733317416197
0,0,0,1,1,0,0,0,0,262000,588000,0.617681402014009
0,0,0,1,1,0,0,0,0,32708,274000,0.339436831450659
0,0,0,1,1,0,0,0,0,98125,118000,0.68891281807164
0,0,0,1,1,0,0,0,0,180000,274000,0.671556814097363
0,0,0,1,1,0,0,0,0,0,118000,0
0,0,0,1,1,0,0,0,0,81771,157000,0.642657765953547
0,0,0,1,1,0,0,0,0,245000,549000,0.617947055740599
0,0,0,1,1,0,0,0,0,81771,157000,0.642657765953547
0,0,0,1,1,0,0,0,0,131000,157000,0.689066588542074
0,0,0,1,1,0,0,0,0,327000,314000,0.69294151080742
0,0,0,1,1,0,0,0,0,114000,157000,0.680505483032259
0,0,0,1,1,0,0,0,0,0,118000,0
1,1,1,0,0,0,134000,33398,164000,0,0,0.945519548048674
1,1,1,0,0,0,188000,22265,180000,0,0,0.872154497858404
1,1,1,0,0,0,206000,22265,16354,0,0,0.54370116154512
1,1,1,0,0,0,179000,33398,49063,0,0,0.836225089347965
1,1,1,0,0,0,134000,22265,196000,0,0,0.868401571314386
1,1,1,0,0,0,179000,22265,114000,0,0,0.876382066442861
1,1,1,0,0,0,224000,22265,16354,0,0,0.517763858923393
1,1,1,0,0,0,116000,22265,327000,0,0,0.739617252702176
1,1,1,0,0,0,143000,0,98125,0,0,0.675727930915964
1,1,1,0,0,0,170000,11133,81771,0,0,0.779056759788441
1,1,1,0,0,0,152000,0,49063,0,0,0.555667356319637
1,1,1,0,0,0,170000,0,98125,0,0,0.65677450990192
1,1,1,0,0,0,537000,0,409000,0,0,0.683965110729715
1,1,1,0,0,0,537000,22265,818000,0,0,0.743349027848712
1,1,1,0,0,0,537000,0,1310000,0,0,0.60281449239904
1,1,1,0,0,0,35771,234000,32708,0,0,0.69157740402724
1,1,1,0,0,0,537000,0,229000,0,0,0.609976796940094
1,1,1,0,0,0,62600,301000,49063,0,0,0.769412270342921
1,1,1,0,0,0,71543,557000,16354,0,0,0.46366708178491
1,1,1,0,0,0,107000,445000,16354,0,0,0.608049987740919
1,1,1,0,0,0,26828,334000,0,0,0,0.264751473878473
1,1,1,0,0,0,179000,390000,196000,0,0,1.03222908779658
1,1,1,0,0,0,206000,111000,147000,0,0,1.06683728202626
1,1,1,0,0,0,35771,445000,0,0,0,0.264883065802918
1,1,1,0,0,0,116000,0,32708,0,0,0.526841907479913
1,1,1,0,0,0,224000,33398,16354,0,0,0.589113096897779
1,1,1,0,0,0,537000,122000,229000,0,0,0.926366018867577
1,1,1,0,0,0,116000,22265,0,0,0,0.44137614731728
1,1,1,0,0,0,537000,89061,572000,0,0,0.905876384338245
1,1,1,0,0,0,224000,167000,16354,0,0,0.82349444079963
1,1,1,0,0,0,188000,11133,98125,0,0,0.778649754441823
1,1,1,0,0,0,179000,77928,0,0,0,0.613640134565885
1,1,1,0,0,0,224000,11133,49063,0,0,0.617764662155362
1,1,1,0,0,0,402000,122000,621000,0,0,0.937901480212799
1,1,1,0,0,0,170000,33398,16354,0,0,0.678261369962235
1,1,1,0,0,0,89428,11133,65417,0,0,0.8813994273691
1,1,1,0,0,0,358000,668000,981000,0,0,1.02353691088525
1,1,1,0,0,0,358000,145000,458000,0,0,1.00641011333374
1,1,1,0,0,0,17886,11133,16354,0,0,1.07950356660223
1,1,1,0,0,0,358000,145000,1470000,0,0,0.720816237878457
1,1,1,0,0,0,0,55663,16354,0,0,0.535730385423469
1,1,1,0,0,0,268000,111000,49063,0,0,0.891456804758531
1,1,1,0,0,0,268000,44530,147000,0,0,0.905254290613
1,1,1,0,0,0,537000,1e+05,818000,0,0,0.875674315900358
1,1,1,0,0,0,26828,0,0,0,0,0
1,1,1,0,0,0,358000,55663,32708,0,0,0.62805510175817
1,1,1,0,0,0,358000,55663,736000,0,0,0.795423960685456
1,1,1,0,0,0,17886,0,0,0,0,0
1,1,0,1,0,0,358000,33398,0,98125,0,0.734173000754894
1,1,0,1,0,0,358000,66796,0,147000,0,0.893204843373055
1,1,0,1,0,0,268000,22265,0,32708,0,0.571108046915465
1,1,0,1,0,0,143000,111000,0,81771,0,1.07344146827982
1,1,0,1,0,0,537000,0,0,16354,0,0.1331895036128
1,1,0,1,0,0,224000,0,0,131000,0,0.658428874109557
1,1,0,1,0,0,26828,557000,0,98125,0,0.571554695477876
1,1,0,1,0,0,179000,22265,0,98125,0,0.866396115509516
1,1,0,1,0,0,313000,33398,0,213000,0,0.860818102125636
1,1,0,1,0,0,224000,0,0,164000,0,0.681142427822507
1,1,0,1,0,0,53657,0,0,16354,0,0.543580138693306
1,1,0,1,0,0,179000,0,0,0,0,0
1,1,0,1,0,0,116000,256000,0,65417,0,0.949682391281685
1,1,0,1,0,0,304000,156000,0,294000,0,1.05944222217773
1,1,0,1,0,0,197000,122000,0,32708,0,0.912800810925492
1,1,0,1,0,0,71543,178000,0,16354,0,0.793403780090293
1,1,0,1,0,0,447000,89061,0,491000,0,0.926905715896307
1,1,0,1,0,0,537000,1e+05,0,65417,0,0.703882653099802
1,1,0,1,0,0,537000,122000,0,491000,0,0.95697321183049
1,1,0,1,0,0,125000,122000,0,16354,0,0.882738454642857
1,1,0,1,0,0,250000,223000,0,16354,0,0.81484190127182
1,1,0,1,0,0,98371,2e+05,0,81771,0,1.01823643988876
1,1,0,1,0,0,62600,557000,0,0,0,0.327346631058956
1,1,0,1,0,0,447000,22265,0,81771,0,0.582509313683717
1,1,0,1,0,0,224000,0,0,0,0,0
1,1,0,1,0,0,447000,0,0,491000,0,0.692046581693458
1,1,0,1,0,0,44714,11133,0,0,0,0.499497534908241
1,1,0,1,0,0,537000,22265,0,229000,0,0.721337355982899
1,1,0,1,0,0,537000,0,0,49063,0,0.287753232511102
1,1,0,1,0,0,537000,0,0,818000,0,0.671487088965235
1,1,0,1,0,0,224000,0,0,16354,0,0.248542689490237
1,1,0,1,0,0,35771,0,0,0,0,0
1,1,0,1,0,0,358000,44530,0,81771,0,0.743140905182421
1,1,0,1,0,0,268000,22265,0,0,0,0.270649049992105
1,1,0,1,0,0,161000,33398,0,49063,0,0.868793755583109
1,1,0,1,0,0,161000,33398,0,32708,0,0.804861190891506
1,1,0,1,0,0,125000,11133,0,0,0,0.283096137693255
1,1,0,1,0,0,537000,66796,0,81771,0,0.671815043347236
1,1,0,1,0,0,8942.8,0,0,0,0,0
1,1,0,1,0,0,179000,77928,0,229000,0,1.01594876768088
1,1,0,1,0,0,0,66796,0,147000,0,0.621030122303539
1,1,0,1,0,0,268000,44530,0,114000,0,0.880538452921622
1,1,0,1,0,0,134000,55663,0,114000,0,1.03979953511421
1,1,0,1,0,0,537000,11133,0,654000,0,0.734517293762731
1,1,0,1,0,0,358000,33398,0,32708,0,0.540793211715883
1,1,0,1,0,0,44714,66796,0,131000,0,0.999558777861622
1,1,0,1,0,0,35771,0,0,16354,0,0.622065028004993
1,1,0,1,0,0,358000,77928,0,49063,0,0.749646255828654
1,1,0,0,1,0,313000,55663,0,0,196000,0.922736020052856
1,1,0,0,1,0,313000,55663,0,0,314000,0.919137964190093
1,1,0,0,1,0,313000,55663,0,0,471000,0.872045775726874
1,1,0,0,1,0,313000,111000,0,0,471000,0.964133647586062
1,1,0,0,1,0,402000,11133,0,0,471000,0.74893021226738
1,1,0,0,1,0,447000,22265,0,0,471000,0.788432808106833
1,1,0,0,1,0,313000,0,0,0,549000,0.655186079216129
1,1,0,0,1,0,125000,0,0,0,173000,0.680118107274185
1,1,0,0,1,0,268000,0,0,0,549000,0.63277427825579
1,1,0,0,1,0,161000,0,0,0,149000,0.692397773774766
1,1,0,0,1,0,179000,0,0,0,196000,0.69211927275794
1,1,0,0,1,0,224000,0,0,0,471000,0.628592596791754
1,1,0,0,1,0,358000,189000,0,0,471000,1.0367355141444
1,1,0,0,1,0,188000,245000,0,0,298000,1.08142685294527
1,1,0,0,1,0,277000,111000,0,0,314000,1.01843468730964
1,1,0,0,1,0,322000,111000,0,0,314000,1.01034517497732
1,1,0,0,1,0,35771,334000,0,0,125000,0.802771801624818
1,1,0,0,1,0,268000,167000,0,0,282000,1.07422887901656
1,1,0,0,1,0,233000,223000,0,0,110000,1.05070696697778
1,1,0,0,1,0,71543,278000,0,0,15684,0.662239679389403
1,1,0,0,1,0,53657,2e+05,0,0,141000,0.983468282049146
1,1,0,0,1,0,134000,189000,0,0,392000,0.99503029061351
1,1,0,0,1,0,53657,245000,0,0,141000,0.947265334265599
1,1,0,0,1,0,224000,167000,0,0,165000,1.08804403978525
1,1,0,0,1,0,537000,145000,0,0,196000,0.932865451708665
1,1,0,0,1,0,447000,334000,0,0,235000,1.06558986901406
1,1,0,0,1,0,313000,55663,0,0,196000,0.922736020052856
1,1,0,0,1,0,134000,22265,0,0,118000,0.916667235877254
1,1,0,0,1,0,268000,11133,0,0,235000,0.780438749986417
1,1,0,0,1,0,224000,22265,0,0,23526,0.573036045953244
1,1,0,0,1,0,107000,0,0,0,39210,0.581436107723833
1,1,0,0,1,0,179000,1e+05,0,0,39210,0.945396264973605
1,1,0,0,1,0,179000,0,0,0,102000,0.655118775381821
1,1,0,0,1,0,89428,0,0,0,15684,0.421340251535381
1,1,0,0,1,0,98371,0,0,0,47052,0.62951841524832
1,1,0,0,1,0,447000,55663,0,0,220000,0.856665441658056
1,1,0,0,1,0,537000,33398,0,0,588000,0.80282016314462
1,1,0,0,1,0,179000,66796,0,0,118000,1.02535828207612
1,1,0,0,1,0,537000,66796,0,0,588000,0.86927623477715
1,1,0,0,1,0,537000,55663,0,0,471000,0.860164545020888
1,1,0,0,1,0,447000,44530,0,0,196000,0.814958898685583
1,1,0,0,1,0,358000,55663,0,0,510000,0.864584045515514
1,1,0,0,1,0,268000,22265,0,0,141000,0.81415575512131
1,1,0,0,1,0,447000,22265,0,0,157000,0.70615774972352
1,1,0,0,1,0,268000,77928,0,0,157000,0.987784011463648
1,1,0,0,1,0,179000,22265,0,0,157000,0.880892489822588
1,1,0,0,1,0,268000,66796,0,0,471000,0.886421259287832
1,1,0,0,1,0,134000,33398,0,0,110000,0.973148222172542
1,0,1,1,0,0,53657,0,114000,0,0,0.62689984622961
1,0,1,1,0,0,80485,0,147000,0,0,0.64976944120452
1,0,1,1,0,0,358000,0,572000,164000,0,0.989080072228852
1,0,1,1,0,0,313000,0,229000,0,0,0.681088995068818
1,0,1,1,0,0,358000,0,491000,245000,0,1.06021651546637
1,0,1,1,0,0,313000,0,147000,0,0,0.626541296231962
1,0,1,1,0,0,313000,0,311000,16354,0,0.794315476496859
1,0,1,1,0,0,268000,0,81771,164000,0,0.996491775067081
1,0,1,1,0,0,44714,0,16354,16354,0,0.973904487938835
1,0,1,1,0,0,179000,0,81771,16354,0,0.809471744540084
1,0,1,1,0,0,62600,0,49063,32708,0,1.06549377768701
1,0,1,1,0,0,53657,0,196000,65417,0,0.923149392376025
1,0,1,1,0,0,44714,0,0,0,0,0
1,0,1,1,0,0,268000,0,0,16354,0,0.220068389239899
1,0,1,1,0,0,71543,0,0,49063,0,0.675674173511138
1,0,1,1,0,0,447000,0,589000,409000,0,1.08600562976137
1,0,1,1,0,0,358000,0,49063,327000,0,0.891243845544252
1,0,1,1,0,0,44714,0,0,16354,0,0.581058200021461
1,0,1,1,0,0,17886,0,0,16354,0,0.692145878707159
1,0,1,1,0,0,224000,0,0,0,0,0
1,0,1,1,0,0,26828,0,0,0,0,0
1,0,1,1,0,0,268000,0,49063,16354,0,0.605421953587589
1,0,1,1,0,0,411000,0,245000,16354,0,0.759126075318933
1,0,1,1,0,0,17886,0,0,16354,0,0.692145878707159
1,0,1,1,0,0,537000,0,0,245000,0,0.621715049580198
1,0,1,1,0,0,537000,0,180000,491000,0,1.00999350046611
1,0,1,1,0,0,179000,0,0,114000,0,0.668334102660523
1,0,1,1,0,0,358000,0,16354,229000,0,0.775204110251153
1,0,1,1,0,0,447000,0,16354,818000,0,0.709555544583083
1,0,1,1,0,0,447000,0,16354,213000,0,0.727588833386593
1,0,1,1,0,0,26828,0,0,32708,0,0.688262079178726
1,0,1,1,0,0,161000,0,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,NA
1,0,1,1,0,0,179000,0,16354,16354,0,0.537517249866231
1,0,1,1,0,0,89428,0,16354,16354,0,0.766682896931092
1,0,1,1,0,0,26828,0,0,0,0,0
1,0,1,1,0,0,179000,0,311000,491000,0,1.02101718771995
1,0,1,1,0,0,447000,0,164000,164000,0,0.974669635651925
1,0,1,1,0,0,537000,0,491000,818000,0,1.0721044568616
1,0,1,1,0,0,268000,0,81771,114000,0,0.967820673710336
1,0,1,1,0,0,26828,0,0,65417,0,0.60289691552138
1,0,1,1,0,0,358000,0,81771,81771,0,0.839283397528011
1,0,1,1,0,0,0,0,0,49063,0,0
1,0,1,1,0,0,537000,0,1470000,818000,0,1.01439449053336
1,0,1,1,0,0,537000,0,491000,572000,0,1.09666981662311
1,0,1,1,0,0,447000,0,16354,327000,0,0.767707299110197
1,0,1,1,0,0,268000,0,16354,491000,0,0.737906377024601
1,0,1,1,0,0,268000,0,164000,327000,0,1.06140944429487
1,0,1,0,1,0,313000,0,213000,0,196000,1.07644715669843
1,0,1,0,1,0,224000,0,16354,0,196000,0.824875341533105
1,0,1,0,1,0,62600,0,16354,0,314000,0.604179312101803
1,0,1,0,1,0,313000,0,65417,0,47052,0.757236334854844
1,0,1,0,1,0,402000,0,245000,0,549000,1.04867100675386
1,0,1,0,1,0,0,0,0,0,7842.1,0
1,0,1,0,1,0,53657,0,0,0,86263,0.665743706670577
1,0,1,0,1,0,152000,0,65417,0,235000,0.986311922994575
1,0,1,0,1,0,179000,0,16354,0,173000,0.843910597419855
1,0,1,0,1,0,161000,0,81771,0,118000,1.06202387241843
1,0,1,0,1,0,224000,0,32708,0,196000,0.900423965608061
1,0,1,0,1,0,0,0,0,0,0,NA
1,0,1,0,1,0,537000,0,981000,0,706000,1.06841206307951
1,0,1,0,1,0,71543,0,0,0,62737,0.690995308641461
1,0,1,0,1,0,286000,0,16354,0,141000,0.768850776740266
1,0,1,0,1,0,447000,0,16354,0,180000,0.70271956321205
1,0,1,0,1,0,322000,0,327000,0,314000,1.09847296410976
1,0,1,0,1,0,313000,0,16354,0,118000,0.722369644227706
1,0,1,0,1,0,537000,0,131000,0,125000,0.852656710596514
1,0,1,0,1,0,116000,0,0,0,54894,0.627783142977104
1,0,1,0,1,0,313000,0,16354,0,353000,0.787873380601852
1,0,1,0,1,0,143000,0,0,0,31368,0.471234830160563
1,0,1,0,1,0,125000,0,0,0,78421,0.666697614961683
1,0,1,0,1,0,537000,0,98125,0,510000,0.925897212288046
1,0,1,0,1,0,358000,0,16354,0,157000,0.733431597231285
1,0,1,0,1,0,537000,0,65417,0,196000,0.816541396579111
1,0,1,0,1,0,53657,0,0,0,39210,0.680997416929587
