"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome","diversity.desirability"
0,0,0,1,0,1,19,0,0,0,0.0371666315722255,0,0.0167748259007338,0.619884181432536
0,0,0,1,0,1,21,0,0,0,0.0230161431460895,0,0.0398253792047374,0.656933461785633
0,0,0,1,0,1,21,0,0,0,0.0132243322654877,0,0.0170091729193597,0.685290696442375
0,0,0,1,0,1,23,0,0,0,0.119915652307995,0,0.123417787678358,0.693043607390731
0,0,0,1,0,1,23,0,0,0,0.0305996831366136,0,0.0262950017384991,0.690282186365278
0,0,0,1,0,1,25,0,0,0,0.0558908761144349,0,0.0721051881161904,0.685101897632987
0,0,0,1,0,1,25,0,0,0,0.0213846499512897,0,0.00329159006789146,0.39278252504228
0,0,0,0,1,0,15,0,0,0,0,0.00974488132953938,0,0
0,0,0,0,1,0,15,0,0,0,0,0.0223984287116544,0,0
0,0,0,0,1,0,15,0,0,0,0,0.0348007316110579,0,0
0,0,0,0,1,0,17,0,0,0,0,0.00400945357383832,0,0
0,0,0,0,1,0,17,0,0,0,0,0.0456182253100636,0,0
0,0,0,0,1,0,17,0,0,0,0,0.00814110445418432,0,0
0,0,0,0,1,0,19,0,0,0,0,0,0,NA
0,0,0,0,1,0,19,0,0,0,0,0,0,NA
0,0,0,0,1,0,19,0,0,0,0,0.00453416518565111,0,0
0,0,0,0,1,0,21,0,0,0,0,0.020969263121051,0,0
0,0,0,0,1,0,21,0,0,0,0,0.00808299564607995,0,0
0,0,0,0,1,0,21,0,0,0,0,0.00026967704720983,0,0
0,0,0,0,1,0,23,0,0,0,0,0,0,NA
0,0,0,0,1,0,23,0,0,0,0,0.000179683911743757,0,0
0,0,0,0,1,0,23,0,0,0,0,0.00527365866411134,0,0
0,0,0,0,1,0,25,0,0,0,0,0.0101269893787805,0,0
0,0,0,0,1,0,25,0,0,0,0,0.00653989268639534,0,0
0,0,0,0,1,0,25,0,0,0,0,0.0191311394256845,0,0
0,0,0,0,1,1,15,0,0,0,0,0.00870854471773687,0.0111905395965622,0.685348210531466
0,0,0,0,1,1,15,0,0,0,0,0.016316804105599,0,0
0,0,0,0,1,1,17,0,0,0,0,0.00889499205826755,0.0172756480662651,0.64095876474624
0,0,0,0,1,1,17,0,0,0,0,0.0630603494277851,0.0442759828584504,0.677754712010592
0,0,0,0,1,1,19,0,0,0,0,0.0133256879020801,0.000617536487375501,0.181344192168089
0,0,0,0,1,1,19,0,0,0,0,0.0155194450862332,0.0156023742679555,0.693143630339477
0,0,0,0,1,1,21,0,0,0,0,0.00269344007495078,0.0157106888324492,0.416324793844319
0,0,0,0,1,1,21,0,0,0,0,0.0284779382823144,0.00711237442474706,0.500180783296185
0,0,0,0,1,1,23,0,0,0,0,0.00287440444661132,0.0632551574598569,0.178807802469705
0,0,0,0,1,1,23,0,0,0,0,0.00040915225969752,0.00902142067246873,0.178558782601982
0,0,0,0,1,1,25,0,0,0,0,0.00440458305331057,0.0268334014501997,0.406776206093264
0,0,0,0,1,1,25,0,0,0,0,0.0110714249926489,0.0044016689415747,0.597127924515385
0,0,0,0,0,1,15,0,0,0,0,0,0.0213950032668794,0
0,0,0,0,0,1,15,0,0,0,0,0,0,NA
0,0,0,0,0,1,15,0,0,0,0,0,0.176420939759131,0
0,0,0,0,0,1,17,0,0,0,0,0,0.0764364168054457,0
0,0,0,0,0,1,17,0,0,0,0,0,0.121247662159279,0
0,0,0,0,0,1,17,0,0,0,0,0,0.0634640154464081,0
0,0,0,0,0,1,19,0,0,0,0,0,0.16679439509897,0
0,0,0,0,0,1,19,0,0,0,0,0,0.211584588070277,0
0,0,0,0,0,1,19,0,0,0,0,0,0,NA
0,0,0,0,0,1,21,0,0,0,0,0,0.0801344128912237,0
0,0,0,0,0,1,21,0,0,0,0,0,0.0936712523605737,0
0,0,0,0,0,1,21,0,0,0,0,0,0.0728855729552618,0
0,0,0,0,0,1,23,0,0,0,0,0,0.0332198664180196,0
0,0,0,0,0,1,23,0,0,0,0,0,0.0945058730548462,0
0,0,0,0,0,1,23,0,0,0,0,0,0.050793681929415,0
0,0,0,0,0,1,25,0,0,0,0,0,0.243993402935146,0
0,0,0,0,0,1,25,0,0,0,0,0,0,NA
0,0,0,0,0,1,25,0,0,0,0,0,0.21266670970618,0
0,1,0,0,1,1,15,0,0.0804637155930567,0,0,0.0887355456852245,0.0372943454487351,1.03929364066642
0,1,0,0,1,1,15,0,0.0514229548851779,0,0,0.05454385571836,0.0534235884726822,1.0983162917876
0,1,0,0,1,1,17,0,0.0437116826761008,0,0,0.0109963762182558,0.0580015882283649,0.936282235395928
0,1,0,0,1,1,17,0,0.0259772726035528,0,0,0.0107365432984087,0.0548995769993677,0.915493434495809
0,1,0,0,1,1,19,0,0.0189230770634862,0,0,0.0282283184579638,0.000424322547063409,0.718510782022322
0,1,0,0,1,1,19,0,0.0237165050025848,0,0,0.0198504522316402,0.00726635821535529,1.00095987663714
0,1,0,0,1,1,21,0,0.0197937056566652,0,0,0.00278141819640032,0.053985870463522,0.716513209537772
0,1,0,0,1,1,21,0,0.0316960570936936,0,0,0.00525982931633778,0.0464878708601247,0.867821246490987
0,1,0,0,1,1,23,0,0.018474151380364,0,0,0.00429092123537962,0.0522371098165792,0.760734814440041
0,1,0,0,1,1,23,0,0.00451438815037514,0,0,0.00418857885468488,0.00239589494464833,1.06459784433062
0,1,0,0,1,1,25,0,0.00113806634954656,0,0,0.0158943317547513,0.0894776474634269,0.478757829807909
0,1,0,0,1,1,25,0,0.00274242206751032,0,0,0.00521865404619327,0.0232504362722189,0.732089727353713
1,1,0,0,0,1,15,0.00241873309193449,0.0624878881346739,0,0,0,0.0135008319757553,0.591086730309445
1,1,0,0,0,1,15,0.00180377471365354,0.0397178427213837,0,0,0,0.0122653803595309,0.674867343735903
1,1,0,0,0,1,17,0.00108855507745294,0.0394128702475355,0,0,0,0.00685926522598271,0.519431274087674
1,1,0,0,0,1,17,0.00162658515115844,0.038076935577599,0,0,0,0.0852531989693528,0.679488973889545
1,1,0,0,0,1,19,0.00563699560562025,0.0186566100982494,0,0,0,0.0463805165727273,0.829699034361813
1,1,0,0,0,1,19,0.00322119474167542,0.0161896891826531,0,0,0,0.0901475087073834,0.546703291625423
1,1,0,0,0,1,21,0.000766150779295769,0.0348205285141533,0,0,0,0.126696417084273,0.548795904340554
1,1,0,0,0,1,21,0.00249782366314828,0.00821860201975777,0,0,0,0.01191296465271,0.948881382331535
1,1,0,0,0,1,23,0.0002003096005633,0.0114434032814663,0,0,0,0.032561694668707,0.599484856469398
1,1,0,0,0,1,23,0.0013721712095871,0.011194116332414,0,0,0,0.0345101983662793,0.67223101594033
1,1,0,0,0,1,25,0.000230972038658207,0.00571157777592838,0,0,0,0.0547235928793448,0.33666295014404
1,1,0,0,0,1,25,0.000358732813893671,0,0,0,0,0.010253356551355,0.14772674924726
0,0,1,1,0,1,15,0,0,0.00980050264919551,0.018869156744736,0,0.0697738647514597,0.790291028349356
0,0,1,1,0,1,15,0,0,0.0295959629539885,0.0368339851784729,0,0.0432501607664319,1.08686173440952
0,0,1,1,0,1,17,0,0,0.00228682537990595,0.0409734077529878,0,0.0182628461009771,0.753620662210115
0,0,1,1,0,1,17,0,0,0.00226011093833449,0.0221333299323689,0,0.0311852362822508,0.821120221345877
0,0,1,1,0,1,19,0,0,0.00183402459499358,0.000328702311599318,0,0.0141109454018233,0.4484899146162
0,0,1,1,0,1,19,0,0,0.0034146498641664,0.0212131765760646,0,0.0778945670114323,0.648021668057584
0,0,1,1,0,1,21,0,0,0.000256168359680522,0.0219528825477755,0,0.0717892114247556,0.561613835069716
0,0,1,1,0,1,21,0,0,0.000169517036269503,0.0498033943945891,0,0.00394500764815793,0.28277100828836
0,0,1,1,0,1,23,0,0,0.00191072687852899,0.0293373446351716,0,0.0464598625912809,0.766395811765745
0,0,1,1,0,1,23,0,0,0.00166875429990021,0.00882174090892155,0,0.0197153757001609,0.797921420951456
0,0,1,1,0,1,25,0,0,0.000199669373069886,0.0149050553064828,0,0.0163813252177485,0.726058470826214
0,0,1,1,0,1,25,0,0,0.00471984692394029,0.0788379204172771,0,0.0992590506693348,0.788721486991726
0,0,0,1,1,1,15,0,0,0,0.035567334497489,0.107220708171708,0.0169211803970302,0.839824777569845
0,0,0,1,1,1,15,0,0,0,0.0120462371797679,0.0721571410847099,0.0244922829451344,0.851558749317654
0,0,0,1,1,1,17,0,0,0,0.0576584535363651,0.0433480379332281,0.0662707586603255,1.08388968505722
0,0,0,1,1,1,17,0,0,0,0.0222242686052324,0.0534154550798707,0.0576381391764096,1.0276589569306
0,0,0,1,1,1,19,0,0,0,0.0148146766158622,0.0592815766157313,0.0266450329522384,0.945688998625574
0,0,0,1,1,1,19,0,0,0,0.0110611326767666,0.0218168370938442,0.0195811734050284,1.06092792733553
0,0,0,1,1,1,21,0,0,0,0.00519433477964466,0.0403881434139729,0.0151632082625861,0.828078786299178
0,0,0,1,1,1,21,0,0,0,0.0165569223807407,0.0113967041737071,0.0132551435537315,1.08667932380139
0,0,0,1,1,1,23,0,0,0,0.0958135540328068,0.032701579985174,0.0411664479856777,0.983645443506815
0,0,0,1,1,1,23,0,0,0,0.0165745544494931,0.0142036037130965,0.0871472942986194,0.754230876437993
0,0,0,1,1,1,25,0,0,0,0.00600072959440008,0.00779635113384806,0,0.684654244948821
0,0,0,1,1,1,25,0,0,0,0.0440851032951357,0.00656107928341309,0.0220753348814009,0.882345795535427
1,0,1,0,0,1,15,0.00833506302735111,0,0.0025162658556628,0,0,0.00105709212898248,0.793151699565495
1,0,1,0,0,1,15,0.00353018268658099,0,0.000780398866297261,0,0,0.0278819747821452,0.45706442362318
1,0,1,0,0,1,17,0.00393206286934781,0,0.00280707394907931,0,0,0.0123870646243688,0.888188491725392
1,0,1,0,0,1,17,0.00118157748968252,0,0.000998204272365479,0,0,0.0285758399831119,0.304769730194063
1,0,1,0,0,1,19,0.00214445289616654,0,0.00263042731850202,0,0,0.0366095670230336,0.436990682388458
1,0,1,0,0,1,19,0.00180339815869906,0,0.00216289202323718,0,0,0.0386023754334428,0.374020302955759
1,0,1,0,0,1,21,0.000366185511327406,0,0.00100481658590959,0,0,0.041687133017098,0.159562246241017
1,0,1,0,0,1,21,0.00131683323142018,0,0.000424655725615307,0,0,0.0516998482561838,0.161723829546954
1,0,1,0,0,1,23,0.000652155112684851,0,0.000457969040298339,0,0,0.0335847186418587,0.163302628649542
1,0,1,0,0,1,23,0.000561161571476072,0,0.000146177555567598,0,0,0.0719449368392033,0.059745077259687
1,0,1,0,0,1,25,0.00110368541181496,0,0.000446635305425373,0,0,0.0223516124131291,0.279085520244869
1,0,1,0,0,1,25,0.000351044213434143,0,0.00139414552609303,0,0,0.0395890126196238,0.196135699045934
1,0,0,0,0,0,15,0.00125725936416466,0,0,0,0,0,0
1,0,0,0,0,0,15,0.00519338892177348,0,0,0,0,0,0
1,0,0,0,0,0,15,0.00190791288628735,0,0,0,0,0,0
1,0,0,0,0,0,17,0,0,0,0,0,0,NA
1,0,0,0,0,0,17,0.00222858522730717,0,0,0,0,0,0
1,0,0,0,0,0,17,0.0184217676096408,0,0,0,0,0,0
1,0,0,0,0,0,19,0,0,0,0,0,0,NA
1,0,0,0,0,0,19,0.000423254974943542,0,0,0,0,0,0
1,0,0,0,0,0,19,0,0,0,0,0,0,NA
1,0,0,0,0,0,21,0.00280198731608837,0,0,0,0,0,0
1,0,0,0,0,0,21,0.000258227683522985,0,0,0,0,0,0
1,0,0,0,0,0,21,0.000176020070631707,0,0,0,0,0,0
1,0,0,0,0,0,23,0.000705405588636292,0,0,0,0,0,0
1,0,0,0,0,0,23,0.007079365842416,0,0,0,0,0,0
1,0,0,0,0,0,23,0.00514347986018938,0,0,0,0,0,0
1,0,0,0,0,0,25,0.00155082891053399,0,0,0,0,0,0
1,0,0,0,0,0,25,0,0,0,0,0,0,NA
1,0,0,0,0,0,25,0.000773267358176899,0,0,0,0,0,0
1,1,0,0,0,0,15,0.000329511085159378,0.0355108971792097,0,0,0,0,0.0522634133518729
1,1,0,0,0,0,15,0.000130554604829584,0.0381048264658707,0,0,0,0,0.0228020668470299
1,1,0,0,0,0,17,0.000603408387644827,0.0685305875602826,0,0,0,0,0.0500716297491497
1,1,0,0,0,0,17,0,0.104978874136649,0,0,0,0,0
1,1,0,0,0,0,19,0.000983501505148706,0.0831998845639572,0,0,0,0,0.0635987175303099
1,1,0,0,0,0,19,0.000437986854250475,0.029442367732889,0,0,0,0,0.076447477850085
1,1,0,0,0,0,21,0.00447480725763634,0.0231213044424982,0,0,0,0,0.443223751930089
1,1,0,0,0,0,21,0.00115437559197854,0.0190400670410323,0,0,0,0,0.219089078395077
1,1,0,0,0,0,23,0.00169172397915361,0.0699135310106797,0,0,0,0,0.111832547138189
1,1,0,0,0,0,23,0.00080335704332495,0.0137887072980782,0,0,0,0,0.213136815210686
1,1,0,0,0,0,25,0,0.00534690558967978,0,0,0,0,0
1,1,0,0,0,0,25,0.0024542669345802,0.0170792495690121,0,0,0,0,0.378021214448797
1,1,1,1,0,0,15,0.00673761470977841,0.167983458109518,0.00265554858534013,0.0547994818610034,0,0,0.728788260811967
1,1,1,1,0,0,15,0.0018667398627357,0.0616213236241092,0.000204305825487735,0.0306753283621312,0,0,0.734470154940834
1,1,1,1,0,0,17,0.00426706885131012,0.0888123890907693,0.00212824552284725,0.0391489898629645,0,0,0.808169216559878
1,1,1,1,0,0,17,5.44338223488457e-05,0.0219501949273588,7.17535305829331e-05,0.0440650991490601,0,0,0.649879761121032
1,1,1,1,0,0,19,0.00345660334435382,0.0478977578148308,0.00106019229391484,0.0339477421033867,0,0,0.876795746545526
1,1,1,1,0,0,19,0.0493307310516433,0.0486708817660787,0.0220137684051852,0.0594867227604828,0,0,1.332205241797
1,1,1,1,0,0,21,0.000939026745377938,0.019675146272345,0.00117720214139602,0.0053483825081771,0,0,0.805753412066292
1,1,1,1,0,0,21,0.00183123588764086,0.0616927659897002,0.000368176946245402,0.0177057682901514,0,0,0.652539372168124
1,1,1,1,0,0,23,0.00144125446232318,0.0338938988633173,0.00134175061673003,0.0113748503805747,0,0,0.792385319448761
1,1,1,1,0,0,23,0.00173628132766531,0.0601419314735126,0,0.0235335653361463,0,0,0.681364780361862
1,1,1,1,0,0,25,0.00152116213804446,0.000736639141973579,0.000171585811333615,0.0278587578409858,0,0,0.346829096361577
1,1,1,1,0,0,25,0.00038494918020167,0.00231552765886869,0.00013847435355522,0.0245205893327273,0,0,0.393925368749709
1,1,1,1,1,0,15,0.00228616865606087,0.0177670559127105,0,0.0170313750795314,0.130195702913983,0,0.724501924469806
1,1,1,1,1,0,15,0.000982841911980872,0.0207507197623595,0.000255345691301981,0.0137298785446517,0.133641309925645,0,0.687505615247198
1,1,1,1,1,0,17,0.00225872978249693,0.0220304071096297,0.000147782673469325,0.0106765986679963,0.0484911289291828,0,1.03896066714078
1,1,1,1,1,0,17,0.000344014101266769,0.00124860510731416,0.000857748146417246,0.000126994799724117,0.0187731068310983,0,0.505289755680132
1,1,1,1,1,0,19,7.63388230125119e-05,0.0141706918014936,0.000449710946479898,0.00186952670812056,0.017187641229503,0,0.939605856836835
1,1,1,1,1,0,19,0.000956010219692934,0.0557486464543929,0.000607576112166653,0.00645696512206439,0.0333373534379805,0,0.943118618491754
1,1,1,1,1,0,21,0.000952087777171271,0.0100343470049616,0.000303184556586473,0.00115754855466239,0.0133026143935928,0,1.0221250265185
1,1,1,1,1,0,21,0.00130673902724689,0.00792334910380151,9.46948004840535e-06,0.00704918160668309,0.0169211482637655,0,1.14408281787695
1,1,1,1,1,0,23,0.0004422709,0,3.99126453761547e-05,8.88443363687442e-05,0.0128235950808818,0,0.204923548862183
1,1,1,1,1,0,23,0,1.887509e-05,0,0.002415557,0.006361908,0,0.602427649619028
1,1,1,1,1,0,25,0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0,0.448120004877768
1,1,1,1,1,0,25,0.002383197,0.001290502,5.707246e-05,0,0.002004631,0,1.11383288250881
1,1,1,1,1,1,15,0.003153909,0.01720353,0.0005498093,0.001749163,0.06836464,0.07252705,1.10591707984537
1,1,1,1,1,1,15,0.002045391,0.02320522,0.0003101935,0.003005446,0.1051233,0.03857824,1.0411950519641
1,1,1,1,1,1,15,0.002216802,0.03484741,0.0001468011,0.008440223,0.09815796,0.04559367,1.1911659199225
1,1,1,1,1,1,15,0.003866109,0.03264267,0.0003651131,0.008175345,0.06721353,0.03890319,1.30675505204408
1,1,1,1,1,1,15,0.004234977,0.02706106,0.0003000582,0.01120148,0.08571212,0.0926018,1.22476194604434
1,1,1,1,1,1,17,0.0007429321,0.01900506,0.0002353139,0.01133209,0.03423122,0.04261776,1.32052713086478
1,1,1,1,1,1,17,0.0116243,0.01990747,0.0002207745,0.13436,0.001163877,0.05709674,1.05770982798799
1,1,1,1,1,1,17,0.002465415,0.01010317,5.703337e-05,0.004914017,0.06369966,0.0746545,1.0730896364184
1,1,1,1,1,1,17,0.0006457783,0.01006401,7.865382e-06,0.01025366,0.067567,0.006434387,0.937495647100603
1,1,1,1,1,1,17,0.0008176395,0.01996769,0.0003869086,0.006092248,0.003860135,0.0451322,1.08965361191752
1,1,1,1,1,1,19,0.001678379,0.02467581,0.0008598495,0.0148013,0.08893555,0.01748219,1.16752820197283
1,1,1,1,1,1,19,0.0001997955,0.01234196,0.000133824,0.006750016,0.03468486,0.01653058,1.24677250543941
1,1,1,1,1,1,19,0.0001669902,0.008298521,0.000134731,0.01263034,0.02551153,0.08691686,1.00675367384082
1,1,1,1,1,1,19,0.0002642381,0.03309642,0.0001759987,0.009767907,0.03672751,0.09125554,1.1636726497058
1,1,1,1,1,1,19,3.96051e-05,0.02305638,0.0003516544,0.004806876,0.06935477,0.01020322,0.997041342424994
1,1,1,1,1,1,21,0,0.01732387,0.0003215522,0.007995975,0.04172319,0.01689454,1.2401803359236
1,1,1,1,1,1,21,0.0003836808,0.03693887,0.0004124312,0.02598848,0.04103758,0.04873632,1.39131188575089
1,1,1,1,1,1,21,0,0.006819389,4.477012e-05,0.002263615,0.02481829,0.0028466,0.955701606031785
1,1,1,1,1,1,21,0.0001406357,0.03846831,0.0006956467,0.009948975,0.03994492,0.0557586,1.29095970271357
1,1,1,1,1,1,21,1.641241e-05,0.02199819,9.776894e-05,0.002106114,0.04541427,0.008084107,1.01457638486934
1,1,1,1,1,1,23,0.001114684,0,3.484394e-06,0.0007389218,0.005531147,0,0.735963948753737
1,1,1,1,1,1,23,0.002125666,0.001732804,0,0.002607708,0.01218479,0.00827976,1.32447287368037
1,1,1,1,1,1,23,0.0009948935,0.001648158,0,0.00148585,0.01090558,0.009572976,1.20820539387948
1,1,1,1,1,1,23,0.0007239394,0.003304499,0.0001157644,0.0007171426,0.006754498,0.01905787,1.06623798138799
1,1,1,1,1,1,23,0.001821048,0.02481139,3.00505e-05,0.005839358,0.02029605,0.02496469,1.36520415247677
1,1,1,1,1,1,25,0.002443528,0.005213532,0.002740253,0.04963791,0.05966399,0.03205325,1.31575741608048
1,1,1,1,1,1,25,0.002358527,0.03080782,0.0002498723,0.09012182,0.05030907,0.0665452,1.36649446494395
1,1,1,1,1,1,25,0.001344924,0.03240331,0.0004082362,0.08024051,0.03153434,0.02961828,1.32978891968072
1,1,1,1,1,1,25,0.004765566,0.03125228,0.001347916,0.1084348,0.06071547,0.07112605,1.3900086709554
1,1,1,1,1,1,25,0.006315024,0.04367772,0.002274004,0.1427394,0.06727127,0.1314313,1.37597865045812
1,1,1,1,0,1,15,0.003623302,0.02619729,0.0007042243,0.01402444,0,0.02108945,1.26970092159025
1,1,1,1,0,1,15,0.00384547,0.0461634,0.0003032802,0.0337452,0,0.07574405,1.14255159323337
1,1,1,1,0,1,17,0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838,0.759947473864961
1,1,1,1,0,1,17,0.0008788092,0.04113642,0.000225513,0.01954131,0,0.1449823,0.823752161968028
1,1,1,1,0,1,19,0.002132016,0.0353127,0.001494076,0.02000155,0,0.07473115,1.07721643974605
1,1,1,1,0,1,19,0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746,1.45459675006755
1,1,1,1,0,1,21,0.000623234,0.05469042,0.0007904817,0.009200992,0,0.04604129,0.984549159348311
1,1,1,1,0,1,21,0.0009074184,0.0137103,0.001437746,0.02101441,0,0.03288018,1.17174535484625
1,1,1,1,0,1,23,0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075,1.06326075704134
1,1,1,1,0,1,23,0.0008573703,0.02960373,0.0003768045,0.02090806,0,0.06093829,1.05232826750504
1,1,1,1,0,1,25,0.0004229986,0.006112052,0.0006945005,0.01151388,0,0.03865625,0.916582467452746
1,1,1,1,0,1,25,0.005006208,0.003849387,0.0005563101,0.03908249,0,0.02712742,1.07635495420811
1,1,1,0,1,0,15,0.0004742471,0.02084621,0.0003970428,0,0.019082,0,0.795375880177817
1,1,1,0,1,0,15,0.004308048,0.02266583,0.001452746,0,0.0389397,0,0.941910492756493
1,1,1,0,1,0,17,0.001373899,0.02783728,0.0007194574,0,0.02276189,0,0.853411934973519
1,1,1,0,1,0,17,0.0006811288,0.0149448,0.001038249,0,0.01353158,0,0.909214514642786
1,1,1,0,1,0,19,0.001229712,0.02565598,0.001487013,0,0.01739905,0,0.90066097358138
1,1,1,0,1,0,19,0.0002141344,0.02357156,0.0007289117,0,0.01579125,0,0.781241592742339
1,1,1,0,1,0,21,0,0.02107572,0.0004349382,0,0.003218954,0,0.472722381848212
1,1,1,0,1,0,21,0.0004221695,0.02318143,0.0002004647,0,0.01337774,0,0.741360898819012
1,1,1,0,1,0,23,0.0001159109,0.01299334,7.665742e-05,0,0.01001459,0,0.732674727607857
1,1,1,0,1,0,23,0.000276116,0.0009728672,1.056337e-05,0,0.002336507,0,0.848052127438422
1,1,1,0,1,0,25,0,0.003331058,0.002144099,0,0.005391796,0,1.03041580405732
1,1,1,0,1,0,25,0.000571815,0.000388605,0.0003388585,0,0.007971941,0,0.555553814712723
1,1,1,0,1,1,15,0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345,1.13402163284015
1,1,1,0,1,1,15,0.002461296,0.02369402,0.0003386257,0,0.01752364,0.02384837,1.23124888061396
1,1,1,0,1,1,17,0.001156003,0.003267465,2.997106e-05,0,0.0305814,0.0363793,0.917916205421418
1,1,1,0,1,1,17,0.00101959,0.02416662,0.0001508139,0,0.009154905,0.01470908,1.12115476103978
1,1,1,0,1,1,19,0.0007467856,0.009620951,0.0003233297,0,0.0195461,0.02082621,1.14169036315244
1,1,1,0,1,1,19,0.0009786386,0.01825467,0.001272476,0,0.008178254,0.01090672,1.23985863734679
1,1,1,0,1,1,21,4.794075e-05,0.007413385,0.0002212191,0,0.006402027,0.08613869,0.515652494236616
1,1,1,0,1,1,21,0,0.02471423,2.026097e-05,0,0.01214327,0.01149263,1.03480199454481
1,1,1,0,1,1,23,0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676,1.24376297789087
1,1,1,0,1,1,23,4.448299e-05,0.002118265,0.0006333728,0,0.003930808,0.03777655,0.565806905938689
1,1,1,0,1,1,25,0.0002992666,0.002655509,0.0006696954,0,0.01180446,0.05308689,0.695612040545996
1,1,1,0,1,1,25,6.432494e-05,0.002997733,2.204941e-05,0,0.001441742,0.04457173,0.374262499621787
1,1,1,0,0,1,15,0.005748267,0.05346098,0.001088602,0,0,0.01760257,0.846474748472478
1,1,1,0,0,1,15,0.004056347,0.04476827,0.001222299,0,0,0.02823213,0.905712156062803
1,1,1,0,0,1,17,0.003679163,0.02662807,7.829526e-05,0,0,0.00514037,0.744120911150537
1,1,1,0,0,1,17,0.001974563,0.01938974,0.0001267163,0,0,0.0116456,0.870426560463026
1,1,1,0,0,1,19,0.0021919,0.03233493,0.0005080711,0,0,0.02148328,0.855545814306589
1,1,1,0,0,1,19,0.0008247645,0.02145779,0.0006949978,0,0,0.02519244,0.830014737180596
1,1,1,0,0,1,21,0.0001713155,0.04613189,0.0008963589,0,0,0.01386263,0.626891959200961
1,1,1,0,0,1,21,0.001164376,0.06196551,0.001419102,0,0,0.04244566,0.789637878162786
1,1,1,0,0,1,23,0.0009898316,0.01263643,8.296181e-05,0,0,0.02500151,0.754725442531651
1,1,1,0,0,1,23,0.002108745,0.01381164,0.001121862,0,0,0.1088443,0.478792979836194
1,1,1,0,0,1,25,0.0004811441,0.003712256,0.0008023056,0,0,0.04520509,0.397630473520186
1,1,1,0,0,1,25,0.0005846398,0.0002603526,0.0001368166,0,0,0.03288476,0.158330349719114
1,1,0,1,1,0,15,0.008160789,0.01250778,0,0.1725193,0.0003348737,0,0.423963071118341
1,1,0,1,1,0,15,0.001625246,0.02251208,0,0.01990353,0.1217496,0,0.797689839536826
1,1,0,1,1,0,17,0.001024592,0.01126633,0,0.01177542,0.05668757,0,0.859349240024243
1,1,0,1,1,0,17,0.001464506,0.03019725,0,0.02517222,0.06380203,0,1.06412300326804
1,1,0,1,1,0,19,0.005127666,0.02326812,0,0.00533908,0.02902072,0,1.13881357122152
1,1,0,1,1,0,19,0.007218726,0.03495241,0,0.01033637,0.02646991,0,1.21196171493528
1,1,0,1,1,0,21,0.003065697,0.01411142,0,0.008438219,0.02907168,0,1.13534012778481
1,1,0,1,1,0,21,0,0.003225746,0,0.001536855,0.01553999,0,0.692276370965633
1,1,0,1,1,0,23,3.538656e-05,0.007968003,0,0.001617744,0.002035569,0,0.856471742650879
1,1,0,1,1,0,23,0,0.00343612,0,3.484924e-05,0.01139945,0,0.556483803457212
1,1,0,1,1,0,25,0,0,0,0.0001940775,0.0005453475,0,0.575625503765854
1,1,0,1,1,0,25,0,0.003610484,0,0,0.004440923,0,0.687818563028443
1,1,0,1,1,1,15,0.002258112,0.003810721,0,0.02347173,0.1094487,0.03656431,1.02950091218986
1,1,0,1,1,1,15,0.001136975,0.01618626,0,0.01710701,0.08255332,0.05036656,1.20294846212708
1,1,0,1,1,1,17,2.737901e-05,0.03004377,0,0.006435302,0.07898001,0.07628792,1.13761786200907
1,1,0,1,1,1,17,0.0005097532,0.04777189,0,0.01360093,0.05133895,0.04133877,1.31443720328591
1,1,0,1,1,1,19,0.000732601,0.02297314,0,0.01271151,0.03829124,0.03778762,1.33684211589005
1,1,0,1,1,1,19,0.005016437,0.01374985,0,0.01405621,0.02117096,0,1.28654595975718
1,1,0,1,1,1,21,0,0.001452704,0,0.003719213,0.00570224,0.01319688,1.12865911128639
1,1,0,1,1,1,21,0,0.01284295,0,0.0001579814,0.03104387,0.03274426,1.04140136046162
1,1,0,1,1,1,23,0.0002209625,0.01137178,0,0.007756845,0.003819981,0.0004911892,1.13625277039796
1,1,0,1,1,1,23,0,0.0002678278,0,0.001122181,0.00168088,0.01717271,0.563759129373394
1,1,0,1,1,1,25,0,0.001451641,0,0.001637557,0.01237668,0.01025666,1.0561819760839
1,1,0,1,1,1,25,0.0006642603,0.0003893097,0,0.004049399,0.01249979,0.00699534,1.16174434772549
1,1,0,1,0,1,15,0.0114407,0.04822772,0,0.04570778,0,0.1187658,1.14319886217145
1,1,0,1,0,1,15,0,0.0002527115,0,0.0001170239,0,0.01220431,0.151021176317942
1,1,0,1,0,1,17,0.001282828,0.07955202,0,0.03329902,0,0.1718095,0.936675546110471
1,1,0,1,0,1,17,0.0004355186,0.05963363,0,0.02557444,0,0.05306249,1.06034655029789
1,1,0,1,0,1,19,0.002915454,0.01537805,0,0.01712381,0,0.03989876,1.12360883467456
1,1,0,1,0,1,19,0.004950287,0.01831547,0,0.02311683,0,0.04820489,1.16017145619969
